"","GPR87","KYNU","LY6K","UBD","FHL2","IGFBP3","DKK1","ARNTL2","CRABP2","FAM83A","GJB3","RGS10","IDO1","COMTD1","CBLC","UCK2","GJB2","PLAU","PROM2","GPC1","SUSD2","MS4A15","SFTPB","AQP4","SFTPD","NAPSA","RGS16","C16orf89","TNS1","CYP4B1","C4BPA","NKX2-1","DLC1","SCGB3A1","FLRT3","ADGRF5","SFTA3","RNASE1","NFIX","AQP1","CHL1","TFF3","DMKN","VIM","IQGAP2","RRAD","LOC100506844","C5orf49","TNC","FOXJ1","SLC27A2","MUC5B","DTX3","TEX9","IGFBP5","ABCA13","METTL7A","WDR86-AS1","CTGF","TUBA1A","analysis","patient_id","sample_name"
"L12_B000422",0,5.87792975285674,3.50765526151645,0,0,0,0,3.85093956316109,4.90376044598421,4.74192263633191,0,0,0,2.4672497981596,2.58238425628973,0,5.76275973476465,7.62858135503509,5.81129258605266,3.91031282870058,0,0,9.53600992157465,0,4.65684300011372,9.35430510672716,0,7.03725923862386,0.541935742706414,5.36561249478599,5.86372756754774,5.35547351109331,0,2.4672497981596,0,3.26486641471577,6.78970961774829,7.0689804824644,4.16357830572891,5.28875640897178,4.32823693756779,0,2.7791899093892,4.64998850228393,0,7.13128226364852,0,0,6.85245609883942,0,5.08395389126368,5.77399858171109,0,4.11779857835154,0,3.52898249731057,2.58238425628973,0,0,2.40429706288235,"naive","TH238","LT_S66"
"L12_B002077",0,3.23229672456584,4.64857044543356,0,0,0,0,2.95768445241234,0,0,0,3.44751560841183,0,0,0,0,0,4.52468319225752,4.67728436543321,0,0,0,10.0990761601644,0,5.82507565207711,8.87956825355297,0,6.65121605493571,2.31517244282476,0,6.60288360042325,4.45646417466137,3.10438760449976,2.78569712215417,0,4.304245513641,5.69068248417275,5.178682876063,0,0,0,0,5.58226774293153,4.45646417466137,4.61900760021188,6.55209595203846,0,0,6.36658143044074,0,4.17264241432329,4.26227316481842,0,3.10438760449976,0,5.33691848826348,4.21846166253487,0,0,0,"naive","TH238","LT_S66"
"L13_B000420",0,0,0,0,0,0,0,0,0,0,0,0,0,4.36775535564723,5.18509294684585,0,0,6.31021473018026,0,0,5.5144765456796,0,10.1220391374014,5.13006146695883,4.48219936971512,8.75478620113674,0,7.7825845008069,0,0,7.99199520061971,4.81985370460733,3.91559228065753,9.17197873045952,0,6.11928077502051,2.68517542043387,6.53000950318411,0,0,4.35028217559663,0,5.80801270011271,5.20778131401541,1.62889379063085,0,0,0,6.28252133597282,0,0,5.67666634610546,0,3.59780555478991,0,4.8734962058358,0,0,7.13819787855442,0.86123343424722,"naive","TH238","LT_S66"
"L13_B002079",4.57324345917808,0,0,0,0,0,5.52765107522577,0,2.97095088778409,5.10564127909469,4.48032792154799,1.83875496449699,0,4.2729984614934,2.74367054615753,0,0,0,3.62059628018153,5.17902968794999,0,0,9.01709338966682,0,4.75384279738422,8.13724548851233,0,4.664504437227,0,6.54886044977699,5.39280956026731,5.79776061297913,5.38677658982756,0,0,4.78193253446103,6.29727897748097,7.61573144793967,2.44905556547256,0,3.98688995279354,0,4.33551174875364,0,0,5.64411552901827,0,0,1.72768586396626,2.39025887003445,5.64177367699518,5.40179131618615,0,0,0,0,3.7984467379467,0,0,6.62009009321877,"naive","TH238","LT_S66"
"L14_B000420",0,1.72100010587886,0,0,0,5.61854755299168,0,0,1.87305364785009,5.36158966443282,0,4.07474484246583,0,0,0,0,0,8.12407224103367,0,0,0,0,9.64841676384043,0,0,9.19490177075234,0,7.0382122042566,0,0,7.04942946798245,1.87305364785009,5.60512855384191,0,0,5.71079659935043,5.80911626721744,6.68879340082455,0,0,4.55006303976069,0,0,0,0,0,0,0,3.94141247597305,0,4.84236802156131,4.63376331422719,0,3.47236362115643,0,4.97128188031997,0,0,0,5.55669114280132,"naive","TH238","LT_S66"
"L14_B000422",0,0,0,3.51866725722091,0,0,0,4.32427082670249,0,2.41238197156947,0,0,1.893824020402,3.25180025268971,0,0,5.2505070485959,0,2.41238197156947,0,0,0,7.7541146007989,0,3.29456779483314,8.25952367848109,0,6.7250734539988,0,5.55012895560728,4.77415637592151,2.05074311429142,0,4.61982418377974,0,5.87349438455975,5.14441321248119,5.55886699389022,4.92436880141092,0,3.61432481462305,0,2.82169093751158,0,3.61432481462305,5.01077438561603,0,0,4.86522284312695,0,0,5.71184511141403,4.41017799401304,0,0,0,0,0,5.30803192110325,0,"naive","TH238","LT_S66"
"L16_B000420",0,5.39182618954198,0,0,0,0,4.92983704624751,0,0,0,0,0.973007324619155,0,0,0,0,0,6.22206908793065,0,0,0,0,10.0906545912518,0,7.07128589149041,8.92099733185863,0,7.99011320972219,1.42121564969726,0,7.55309825673377,3.32979941237589,1.1769288453401,7.88422694697719,0,0.914794906566645,6.84370734256135,6.63849530237812,3.82620139964071,0,4.99270581131388,0,5.0528115700496,0,0,0,0,0,5.41605864960356,0,0,7.13883198629792,0,3.97723404650728,0,0.139436953241814,0.370790133046101,0,6.69910053020901,0.139436953241814,"naive","TH238","LT_S66"
"L16_B002078",0,3.39269099136268,0,0,0,4.99348003971801,0,3.863146949899,0,0,0,0,0,0,0,0,5.37802546209592,0,0,0,0,0,10.5245058770908,0,5.30358278117851,8.77071830548702,4.70190383113281,7.26035126279672,2.97787289461798,0,8.5734727550233,4.97486615819556,4.51645601015697,5.69766498601542,0,3.88732719213312,4.74672744137498,6.49550039815254,0,0,3.78688680918225,0,5.61344178237369,0,0,0,0,0,5.58176505583016,0,0,6.15986656040021,0,0,0,0,0.328193765213093,0,0,0.328193765213093,"naive","TH238","LT_S66"
"L17_B002079",0,0,0,0,0,0,0,0,0,3.69334901607808,0,0,0,3.05706697052998,0,0,4.79776842661879,0,4.78656259575486,0,5.75077248273349,0,10.5253963409485,0,0,9.6332077214157,4.94273931077287,7.96225452987259,0,0,7.72485997051792,3.17668235070312,5.06933012881962,0,0,5.7928414102777,5.04352006636366,4.57390082660311,0,0,0,0,5.36179902613226,6.15230533759794,0,8.13909058116528,0,0,5.85280177814602,3.62373194811844,0,7.03513240119837,0,0,0,3.4680190703856,0,0,5.78040551112162,1.61998586489789,"naive","TH238","LT_S66"
"L18_B002079",0,0,0,0,0,0,0,0,0,4.03473240499801,0,0,0,2.62569022719089,0,0,0,3.16887148787214,0,0,4.55356219959139,0,10.5597878766278,5.28565227734415,7.00062424316757,9.43590880980975,0,8.26746548289989,5.2338664596815,0,6.73463425424364,4.99484678606,0,2.72378543687388,0,5.59877827003135,7.15427389057647,0,0.885332236770891,0,4.74408970735607,0,4.52311953770108,6.54711975950993,0,7.9022479585789,0,0,5.57206761578818,0,0,6.54915973411379,0,2.51691521895475,0,0,0,0,6.13005238435045,5.56118033130561,"naive","TH238","LT_S66"
"L19_B002078",0,2.35222583178824,0,0,0,0,0,0,0,3.91986485192631,4.37843079551202,0,0,0,0,0,4.53740489152729,7.63810033637223,3.46273259133702,0,0,0,10.0330894950113,0,5.66611319875031,9.10707809831318,0,7.44190956682446,2.89971189794226,0,7.17601454013778,5.66336666338795,3.45441901799598,3.76727309337433,0,4.67699996163927,6.67534243121652,5.45292778031779,0.234389738176417,0,1.60182020732801,0,5.57525338125613,4.67453863951895,0,0,0,0,5.77432341582951,0,0,5.76773786949801,0,4.84413501058159,0,0,0,0,0,5.42190100446316,"naive","TH238","LT_S66"
"L19_B002079",0,5.59274513566086,0,0,0,0,0,0,2.62790114136755,3.91426083870998,0,0,0,4.53452750406601,0,0,0,4.89769225566568,4.89203688385712,0,0,0,10.1019915789627,4.92549908865357,0,9.51256982958784,5.70948835731171,7.92009356199753,0,0,5.40439599899274,2.51232257309405,1.18378289534852,4.05469743059831,0,4.77802070620627,6.28965152067587,6.24960747631119,0,0,4.36721317561726,0,5.30066633449332,0,0,7.58847712459459,0,0,2.309246248096,4.3767530930638,4.85741607874415,6.37942506315902,1.39184840046418,0,0,1.18378289534852,2.77952646487066,0,5.7819272051138,4.54260355905424,"naive","TH238","LT_S66"
"L20_B000422",0,0,0,0,0,0,0,1.68487953783776,0,4.09915495205351,0,0,0,0,5.04864372675611,0,2.79553009792597,5.52677747570885,0,2.16167251766091,4.34066509220524,0,10.3474807632724,0,6.01478433688427,8.41265331009033,1.87022427597315,7.21543299591829,0,0,5.7025900780066,6.13110310089434,4.96029308883698,3.2250530114443,0,1.45718400832869,6.80993188295533,7.0780788331126,0,0,2.92139688157985,0,5.98760216108467,5.40127107639352,4.32625786061899,0,0,0,2.57088966417678,1.16186895501422,4.93692950303729,6.62710428103091,0,4.3688714153064,0,2.28070779763716,4.66723596407912,0,0,0,"naive","TH238","LT_S66"
"L20_B002079",0,5.13468198666842,0,0,0,0,0,0,4.5573988177964,5.74477828102484,4.74122599194583,0,0,0,0,0,0,7.16435139478598,0,4.71376852618061,0,0,9.64276581128181,0,5.69177075983391,8.49335624945334,0,6.64874833368666,2.39151296703229,0,4.93288275766651,3.69136253495886,3.15027748737275,0,0,0,6.65994297623871,6.61105783687773,0,0,3.98440360326326,0,5.28694537751013,0,0,0,0,0,7.30185957399113,0,4.73033330703764,6.20208430814959,0,4.21991384075246,0,1.41175026439979,0,0,3.82177180884063,4.60196059907302,"naive","TH238","LT_S66"
"L21_B000422",0,0,0,0,0,0,0,0,0,0,4.810704022245,0,0,0,4.62762058140464,0,0,3.85507486663547,0,1.9272732090605,0,0,10.409600263797,0,0,8.62570227977361,2.6538886954978,8.12725308380104,0,0,8.37635589696368,4.31906305151666,3.80734274345187,10.2644022266129,0,0.550340734251233,4.90744572822721,6.03505842438217,0,0,0,0,3.83941595116067,4.94471129779831,0,6.87392783366414,0,0,5.67790364701806,0,0,6.09801908240404,0,0,0,0,0.903281434457631,0,6.72524820808126,5.92761988000671,"naive","TH238","LT_S66"
"L21_B002077",0,0,0,0,0,0,0,0,0,0.811414201103629,0,0,0,4.2981445651246,0,0,0,7.23504755580715,5.75858636282821,0,0,0,9.78945959044205,0,7.09282036020855,8.69742288903877,0,6.50028072463344,0,0,4.37188888145831,4.47677644675669,0,0,0,4.75445368990433,6.96133649618656,6.89135206873113,0,0,1.89158995235629,0,2.73355719028707,0,0,6.37844645151653,0,0,5.7079783765169,0,0,5.16422240319826,0,5.24327457287511,0,4.02620714795336,0,0,0,0,"naive","TH238","LT_S66"
"L22_B000422",0,0,0,0,0,0,0,0,0,4.57848869205838,0,4.99227808337354,0,5.61536581634521,0,0,0,0,0,0,0,0,10.6562207883674,3.92994950620292,4.54250136097857,9.10585559356615,6.95065194609747,8.19610966643215,4.52401008971449,0,7.51596421488168,4.57848869205838,5.33513613728277,4.05677722673583,0,3.92994950620292,6.60329350113706,4.4464234250491,0,0,0,0,6.08635330961061,0,0,0,0,0,5.13369316171221,0,3.99537267916666,7.15697741955524,0,0,0,0,3.28887283773519,0,6.9782923369387,0,"naive","TH238","LT_S66"
"L22_B002079",0,3.56808228314681,0,0,0,0,0,0,0,3.280548356063,0,0,0,0,0,0,3.07588860198192,5.53325714775211,2.38346826450146,0,0,0,10.1863402053612,5.30720684075355,5.68461588727805,9.15696660636632,5.81016610436346,7.32366686701781,0,0,5.93999761696646,5.71751185824007,4.94707534490955,3.41862223515895,0,3.83460691632414,6.59618132758962,6.84584687950287,4.61900317048828,3.07588860198192,3.74569110234363,0,4.82052772335962,4.06192750599741,0,5.63314937962884,0.685238095314179,0,3.48111131161597,0,0,4.43865219532554,0.685238095314179,3.69808120638618,0,0,0,0,0,4.87458825874018,"naive","TH238","LT_S66"
"M11_B002077",0,0,0,0,0,1.71075042712329,0,5.04423647795883,0,0,0,0,0,0,0,0,3.16402085153359,7.14281377425902,4.08049812186783,0,0,0,10.404485386772,0,0,8.88356063141459,0,7.26203426139459,0,0,5.73902947408179,5.14161504307342,0,4.82148685393474,0,4.41396147251647,6.78040332655743,8.20665608871537,0,0,2.14653774958798,0,5.6993538908722,5.65539913422129,3.97275659732243,6.87529811649318,2.05408119127691,4.16610025252183,7.83436991525933,0,3.57665822323468,6.60139271653507,0,0,0,1.18373623686303,0,0,5.17207554154068,0.562764360969395,"naive","TH238","LT_S66"
"M12_B002077",0,0,0,0,0,0,0,0,0,4.31216830047771,0,0.791448957128224,0,0,0,0,0,5.19729251458474,0,3.12318593590203,0,0,9.69689737396087,0,3.31582139691012,9.1695851375617,0,7.4975662839569,2.65833496202037,0,2.24560614706346,3.87238912410377,0.791448957128224,4.31216830047771,0,4.60457493006198,7.00872007080615,5.90426365479342,0,0,3.17493380057592,0,4.70772509945842,2.4731142507812,0,8.49546307394047,0,0,6.6858235887352,3.87238912410377,4.37485647636517,7.81037951363104,0,4.64015372558609,0,0,0,0,0,0.791448957128224,"naive","TH238","LT_S66"
"M14_B000420",0,0,0,0,0,5.89763705961938,0,0,0,4.2991229668856,0,0,0,0,3.788464309568,0,0,0,0,0,0,0,10.2440493715929,0,0,8.54106575609689,0,7.34086395011297,0,0,6.87201258631289,1.59457322018744,4.63552363792259,4.67290460408779,0,4.74371887158802,6.04753603683535,6.0749965358897,4.09256620092202,0,0,0,5.34276472917525,1.92997518990304,2.38098634872748,0,3.34932790259846,0,5.74034539796276,0,0,7.172074545385,0,4.69108381765968,0,3.47846114475684,0,0,0,0,"naive","TH238","LT_S66"
"M14_B002077",0,0,0,0,0,0,0,3.77209879829707,0,3.13022410780896,5.04626463480848,0,0,0,5.48757386220989,0,4.34293971102778,2.16585287310593,0,5.07080032485746,0,0,9.17973601375095,4.5533657788787,6.36107068733641,8.1960223437508,0,6.83818280682004,0,0,6.01366865910746,0.827243650558289,5.17795520393713,6.39602576200089,0,0,6.47643553127253,5.51385285451825,0,0,0,0,6.02306495793501,5.05451026828064,0,4.52588283830405,0,0,6.08939887083069,0,0,3.61189514234693,0,1.2736889176474,0,0,3.33317301883659,0,0,5.57911183321205,"naive","TH238","LT_S66"
"M15_B002077",2.5856233626052,2.01446398734108,0,0,0,0,0,2.82617935246757,0,5.07397570487899,0,0,0,0,0,0,5.28495322333732,5.77301079409001,0,0,2.5856233626052,0,10.4459268410077,5.44671177343806,5.8360909022135,9.03475929187325,5.57228287662412,7.68919522735164,0,0,5.27761065066277,4.45642722588085,2.78247625854487,5.69845113464196,0,0,6.60102609991498,6.46684779421825,0,0,5.29586697387944,0,2.78247625854487,5.28128867615659,0,6.59413553108849,0,0,7.54895662848903,0,0,6.98954572784998,0,4.85239530437706,0,0.893518556112038,0,0,0,5.25525380201199,"naive","TH238","LT_S66"
"M15_B002079",0,0,0,0,0,0,0,0,0,5.89661406412569,0,0,0,0,5.32338554302778,0,0,5.36666313483647,0,4.56680283982151,0,0,10.348386222792,0,6.15834380360379,8.84761262532305,0,7.36753845078814,0,3.48875980367243,5.70482506680022,4.56680283982151,4.73949226274231,0,0,5.68960882197017,6.86473754380291,7.87005925983211,4.81580545820149,0,2.30956955610795,0,5.60984781755209,0,0,6.29280967026464,0,0,5.73458008809972,0,0,7.22958769248049,0,4.65687063314129,0,5.50489406654882,4.56680283982151,0,0,0,"naive","TH238","LT_S66"
"M16_B002079",0,2.14053836350249,0,0,0,5.53095368148324,0,0,0,1.55856712328775,0,0,0,0,5.01781143692585,0,2.88390830122579,5.07804663016239,1.55856712328775,0,4.62795070579895,0,10.3658996258786,0,5.34346474418874,9.45625007343627,0,8.0910904973044,0,0,8.30261482228058,2.7730904273443,5.50077023866781,1.55856712328775,0,5.37870042149057,6.42682044891938,6.94003078964433,0,0,0,0,5.13485875790374,4.78070401404705,0,0,0,0,5.90487321120338,4.73233326641752,0,7.27362736789307,0,1.05640171314003,0,3.94453083119494,4.94038642692669,0,7.58238192352425,0,"naive","TH238","LT_S66"
"M17_B002077",0,0,0,0,0,0,0,0,0,0,0,0,0,3.50703001302027,0,0,0,0,0,0,0,0,11.302527694679,5.94911083444472,5.96109184821588,8.90449917418712,0,8.3241037063813,2.43343059480768,6.67214223899602,7.74970633603912,5.64916576766906,0,10.1863193360514,0,6.08156230724334,6.00192985401452,5.56873847984627,2.20687437455223,0,0,4.20250324771247,5.87404408100376,2.32655477503175,5.36400974070459,1.19714398892453,0,0,5.26156933960437,0,3.90244955298347,7.84868144533052,0,0,0,0,0,0,0,4.99536027713754,"naive","TH238","LT_S66"
"M20_B000422",0,4.63384636943968,0,0,0,0,0,1.08511864715832,0,3.96905455721836,0,3.15859897852068,0,3.69376299454306,0,0,5.2680612849086,7.30221462379498,0,0,0,0,10.4248924269943,0,6.20824210859827,9.06163162834192,0,6.81597195299848,3.66908288598313,0,6.8784258758159,0,4.38666006165495,3.96905455721836,0,3.89212389963197,6.6877997731916,7.2395246768994,0,2.4663055781996,3.91191848431364,0,4.87019401785257,4.59501427319552,0,5.88510838949437,0,4.55461310997131,7.04446720190574,2.37944935569511,4.62427879690087,6.09783302702045,0,0,0,0,0,0,0,0,"naive","TH238","LT_S66"
"M22_B002077",0,0,0,0,0,5.00870818659775,0,0,0,0.996699260063338,0,0,0,0,0.996699260063338,0,0,4.85471929169648,2.74272575237082,0,0,0,10.8451536232048,0,5.16679011517146,9.70082222711212,0,8.32164654085125,2.49408174706301,1.27087969863309,5.78093574617714,4.4296521626551,4.84131157398883,4.9254109904509,0,2.74272575237082,7.18971575111428,7.74882394456175,2.56227424016299,0,0,0,4.60657727708519,5.53725549704218,0,0,0,0,6.10285751342599,0,0,7.46128561158418,0,0,0,0,4.18896242033567,0,0,5.69276567925703,"naive","TH238","LT_S66"
"N12_B002077",0,3.1346904422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43290737086192,3.42691110038047,0,0,0,10.3564303215809,5.45957203547368,6.67274413487787,9.59576485588358,6.75534257418645,8.79068996471053,0,6.14604318064023,7.22558041853249,5.62724784918591,3.33024150641915,4.55338491448247,0,2.69645561349301,6.23880815074083,8.21683349171823,5.04487686957806,0,0,0,4.9836554427075,5.2242169098098,0,6.22697221450246,0,0,5.79698330060376,4.75553410212545,0,2.35826553076295,0,4.55338491448247,0,3.56644182802732,0,0,0,6.07280058772925,"naive","TH238","LT_S66"
"N14_B000422",0,0,0,0,0,0,0,0,0,4.06560931284389,4.47527582325178,0,0,4.30308905507679,0,0,0,0,0,0,5.91579273692701,0,10.6867796055628,0,4.94100015402041,9.33375129123894,4.47527582325178,8.59596970533554,0,0,8.27782597060672,4.70403506420253,5.22065792770437,4.97755575233653,0,5.22065792770437,6.45053520087513,7.84112140741604,4.91586559709716,0,0,0,1.82602065624309,5.23924998584504,0,6.05132614698979,0,0,0,1.49800405390364,5.78063859885594,6.62846949882659,0,4.37117973907117,0,0,0,0,0,5.44647035318119,"naive","TH238","LT_S66"
"N14_B002079",0,4.58252426183308,0,0,0,0,0,0,0,5.03351588200736,4.52066362543969,0,0,0,0,0,0,4.3656673015688,0,3.41185610249176,5.65907917375065,0,10.6193167367921,1.36918563344091,3.70337357890147,9.1950862482526,5.28550494286187,8.32909286436423,2.65286600093256,0,7.68284593563685,2.7511566824534,0,0,0,4.68234761246297,5.55126387837336,5.45577272692895,3.80626702782776,5.19218420862157,0,0,3.13510735264849,4.83323166634108,4.99455576934487,1.68606941281281,0,0,6.71174186826286,0,4.38412410738449,7.75198818234365,0,5.35712668102391,0,0,0,0,5.93431443207252,0,"naive","TH238","LT_S66"
"N15_B000422",0,0,0,0,0,0,0,0,3.62060239243298,1.7661012378636,0,0,0,0,0,0,5.92828159903761,5.88204205272991,0,0,0,0,9.90034383841192,0,0,8.97548986741162,0,7.58665930694684,4.69013795040138,5.45922982365648,7.14292092311896,0,0.793898085259971,4.15925981251462,0,3.27533352870778,6.96744010742289,4.33262808837328,2.36987149689629,0,0,0,5.41707952215404,4.90920958931352,0.793898085259971,7.73227108832905,0,0,6.52701777897255,0,5.74455509001746,7.19699696408779,0,5.74455509001746,0,0,3.85134017096598,0,0,6.65190439389892,"naive","TH238","LT_S66"
"N15_B002077",0,3.38448788672075,0,0,0,2.33160174841048,0,0,0,0,0,1.05043115707993,0,1.24660441690627,3.29673900425782,0,0,2.44527084856435,0,0,2.20333495397516,0,10.2895879347983,0,5.22385829167583,9.20909376364311,0,6.25311411582433,0,0,6.5231682871776,4.16203495984454,1.67473766635953,5.26952626156081,0,4.6666107623164,5.56307898354879,6.50757327001925,0,0,3.99430308093872,0,0,5.51685484898264,4.98355806886982,0,0,0,6.64954999154964,0,2.20333495397516,7.78304871652144,0,1.24660441690627,0,0.806143513092227,2.49760081036699,0,0,6.32332937952203,"naive","TH238","LT_S66"
"N15_B002079",0,0,0,0,0,0,0,0,0,0,0,0,0,4.04914514694861,0,0,2.54468796874626,7.19372886727395,0,0,0,0,10.852930750508,0,4.48913504488936,9.24726530661623,0,7.10910806841682,0,0,6.69392651170017,3.04245979362904,4.06940850807069,8.19655505067957,0,4.91266520068774,6.51620345202955,4.57740703007979,4.56526386179618,0,0,0,5.32999488082176,4.71266916830579,0,6.78819842353974,3.45068750062864,0,6.0348675143139,4.94660937975095,0,6.16880213849096,0,0,0,0,0,0,0,1.20831849338195,"naive","TH238","LT_S66"
"N16_B002079",0,4.21800368389657,0,0,0,0,0,0,0,2.83305455610077,0,0,0,0,0,0,3.06152942614706,0,0,0,4.84830541714288,0,10.5106976764349,0,5.84548201012565,9.86247317924141,3.69550997381436,8.35819929305826,0,0,5.59319057208974,3.30238579489103,0,0,0,3.65872437398514,6.36770684765138,6.02239842551877,4.68783903166423,0.897841618544281,0,0,6.03291791338059,5.64592104120977,0,4.33890517382191,0,0,5.81558922003638,0,5.04442982424324,5.41593243906325,0,0,0,0,4.23919647794652,0,3.58082647778601,4.94601006447553,"naive","TH238","LT_S66"
"N17_B000422",0,0,0,0,1.2621705924475,0,0,0,0,0,0,4.31025373502576,0,0,0,0,0,6.04979171442204,0,0.818254892182182,0,0,10.4815847405738,0,7.74001437364924,8.33121414010506,3.78560669480158,7.80300918508097,0,0,7.9751216776862,2.51760527749899,3.78560669480158,7.00798404676233,0,0,7.05498362399199,5.82274973583911,0,0.818254892182182,0,0,5.37672169150749,5.23882248786426,0,5.06291831746629,0,0,6.80125810344895,0,0,7.37260535671476,0,0,0,0,3.96893593911858,0,0,6.36488119553028,"naive","TH238","LT_S66"
"N17_B002079",0,0,0,0,0,0,0,0,0,4.561951584566,0,0,0,0,4.18119079376536,0,0,4.5815494524443,0,0,0,0,10.7668838918653,0,5.38894141446286,9.2729009069938,6.9393506363582,7.31969379156312,3.79760588131708,0,7.77792402391491,4.20974165528005,6.20214079622637,5.94038387449473,0,1.06312466063869,6.05343062511804,4.5815494524443,3.16736559292453,0,0,0,4.38958511006157,4.54196194967472,4.43554106322378,6.95030909787043,0,0,5.76058008731332,3.79760588131708,0,5.38894141446286,0,3.16736559292453,0,2.65800722440848,2.34918429891963,0,6.4757842362976,4.0580629516529,"naive","TH238","LT_S66"
