"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"VPS16",0.000339561898550579,0.704903680341425,0.336,0.262,1,0.427745664739884,5,0.58348623853211,11,"VPS16"
"AGO3",2.24788803074541e-06,0.704402946294724,0.318,0.23,0.0595353144942923,0.396341463414634,5,0.52092050209205,10,"AGO3"
"TYW3",2.77891961528093e-06,0.704331921766579,0.375,0.285,0.0735996860107155,0.424870466321244,5,0.421585160202361,10,"TYW3"
"MUTYH",0.0117376599947075,0.703879442443533,0.221,0.175,1,0.464912280701754,5,0.40771349862259,10,"MUTYH"
"ICAM2",0.00125111175697503,0.703613099228879,0.173,0.124,1,0.471910112359551,5,0.468992248062016,8,"ICAM2"
"KIF1C",0.230040067358801,0.703602118888114,0.555,0.585,1,0.370629370629371,5,0.722039473684211,10,"KIF1C"
"DEPTOR",0.0113243646172931,0.7033969428462,0.332,0.296,1,0.368421052631579,4,0.743506493506494,9,"DEPTOR"
"BISPR",0.00680496695641639,0.703337908743626,0.159,0.118,1,0.670731707317073,4,0.4,9,"BISPR"
"KCNAB1",0.0467003546694022,0.703225004122464,0.095,0.131,1,0.408163265306122,6,0.606617647058823,8,"KCNAB1"
"TBC1D10B",3.91402401693418e-07,0.703135940422606,0.324,0.503,0.0103662926088502,0.419161676646707,5,0.683253588516746,10,"TBC1D10B"
"SSSCA1-AS1",0.0250137316464702,0.702971421287653,0.068,0.103,1,0.485714285714286,4,0.683720930232558,8,"SSSCA1-AS1"
"CD44",7.58289908419194e-15,0.702896054668988,0.794,0.754,2.00833082244823e-10,0.415647921760391,5,0.426930440331844,11,"CD44"
"ZNF343",0.0596855948521119,0.702783618135223,0.105,0.08,1,0.444444444444444,5,0.644578313253012,8,"ZNF343"
"CYP51A1",2.18004865898622e-06,0.702714037905306,0.73,0.803,0.0577385887332499,0.444148936170213,5,0.491312162971839,11,"CYP51A1"
"MAP3K6",0.00730386774156046,0.702484733450184,0.305,0.4,1,0.43312101910828,4,0.602888086642599,11,"MAP3K6"
"PROSER3",0.580730050339675,0.702406368709936,0.101,0.114,1,0.442307692307692,4,0.516949152542373,8,"PROSER3"
"ZKSCAN4",0.0094206638147535,0.702154420557436,0.107,0.073,1,0.527272727272727,5,0.701986754966887,8,"ZKSCAN4"
"GGT7",0.00723098111507897,0.702141959069654,0.264,0.213,1,0.441176470588235,5,0.63431151241535,10,"GGT7"
"SUN2",0.00471136595109311,0.701896956826114,0.515,0.64,1,0.494339622641509,5,0.686982693754703,11,"SUN2"
"POLR2J4",1.04125478629339e-05,0.701790589032303,0.375,0.545,0.275776330149804,0.409326424870466,5,0.64783759929391,11,"POLR2J4"
"LTB4R",0.146464320466866,0.701097359392372,0.21,0.188,1,0.657407407407407,4,0.441025641025641,10,"LTB4R"
"XPO5",0.0446181921777087,0.700640742707186,0.301,0.373,1,0.380645161290323,5,0.61340206185567,10,"XPO5"
"GGCX",9.81325528948856e-06,0.700608774722003,0.734,0.755,0.259904066342105,0.423280423280423,5,0.53890306122449,10,"GGCX"
"FAM126A",1.78907552958116e-07,0.700382151629198,0.34,0.239,0.0047383665400957,0.428571428571429,5,0.567404426559356,9,"FAM126A"
"BTG3",0.0145335785222669,0.700381593709843,0.757,0.876,1,0.405128205128205,6,0.502197802197802,11,"BTG3"
"FLNA",1.4067671211726e-13,0.700316687843217,0.625,0.473,3.72582272042562e-09,0.450310559006211,6,0.489318413021363,11,"FLNA"
"MIR762HG",0.000535182370622288,0.699903212108102,0.144,0.228,1,0.472972972972973,5,0.717299578059072,9,"MIR762HG"
"MSL1",0.00736508977719904,0.699797625151878,0.32,0.411,1,0.43030303030303,4,0.60655737704918,11,"MSL1"
"XPR1",0.154740241886876,0.699604024064529,0.604,0.73,1,0.344051446945338,6,0.580751483190508,11,"XPR1"
"TRAPPC12",0.14484543309252,0.699313356059021,0.379,0.475,1,0.364102564102564,6,0.681864235055724,10,"TRAPPC12"
"WLS",4.89094565681096e-11,0.69908464646432,0.536,0.407,1.29536695720638e-06,0.376811594202899,6,0.522458628841608,10,"WLS"
"ZNF736",5.26715358523506e-06,0.69898612509199,0.107,0.205,0.139500562704951,0.472727272727273,4,0.774647887323944,10,"ZNF736"
"GLMN",1.77984394785318e-07,0.698920935260955,0.167,0.09,0.00471391669588915,0.558139534883721,4,0.374331550802139,9,"GLMN"
"SLPI",3.79809494897018e-12,0.698685504238155,0.882,0.902,1.00592544723475e-07,0.403083700440529,5,0.5136,10,"SLPI"
"NPIPB4",1.14686756688387e-06,0.698525341047475,0.155,0.087,0.0303747875089194,0.475,5,0.392265193370166,8,"NPIPB4"
"ZBTB5",0.501626677004016,0.698383047453923,0.148,0.162,1,0.328947368421053,4,0.531157270029674,8,"ZBTB5"
"RBMS3",0.0020523187590961,0.698025913922267,0.408,0.354,1,0.519047619047619,5,0.638095238095238,9,"RBMS3"
"CPSF7",0.814247556146579,0.697744884197042,0.375,0.428,1,0.383419689119171,5,0.583802024746907,10,"CPSF7"
"STX1A",0.396216009074194,0.697607050468602,0.151,0.173,1,0.397435897435897,4,0.434540389972145,9,"STX1A"
"PABPN1",0.248087753819953,0.697267835396498,0.573,0.741,1,0.383050847457627,4,0.531168831168831,11,"PABPN1"
"MARC2",0.00408087028431381,0.697226704573033,0.433,0.414,1,0.511210762331839,5,0.824622531939605,10,"MARC2"
"CNST",0.746277946842457,0.696986345974879,0.39,0.414,1,0.417910447761194,5,0.577235772357724,10,"CNST"
"LOC283140",0.0013754088436438,0.696984298175796,0.062,0.112,1,0.71875,5,0.849785407725322,6,"LOC283140"
"LIMK2",0.322932916906142,0.696855503125802,0.394,0.414,1,0.541871921182266,4,0.468060394889663,9,"LIMK2"
"MMACHC",2.56805193886351e-06,0.696138885749882,0.225,0.147,0.0680148556008001,0.5,4,0.577049180327869,10,"MMACHC"
"SF3A2",0.00585214224069642,0.695287002531491,0.233,0.192,1,0.375,4,0.49874686716792,10,"SF3A2"
"CCDC174",0.000708379939036205,0.694915620836555,0.359,0.468,1,0.383783783783784,6,0.613168724279835,10,"CCDC174"
"MR1",7.21238276817866e-05,0.694565114038687,0.553,0.503,1,0.435087719298246,5,0.486615678776291,8,"MR1"
"NFIA",1.00236028292217e-11,0.694512702364579,0.792,0.74,2.65475120931937e-07,0.404411764705882,5,0.538361508452536,10,"NFIA"
"C2CD4A",4.55929657070616e-08,0.694083631301504,0.142,0.068,0.00120752969675153,0.712328767123288,4,0.387323943661972,7,"C2CD4A"
"CDC42BPG",0.0101489616474829,0.694063461749776,0.117,0.173,1,0.45,4,0.768802228412256,9,"CDC42BPG"
"ITPA",2.0910929861592e-07,0.693910491018146,0.604,0.615,0.00553825977384264,0.47588424437299,5,0.501564945226917,11,"ITPA"
"FAM222B",0.435404876268067,0.693784792013816,0.491,0.589,1,0.383399209486166,5,0.574346405228758,10,"FAM222B"
"ZNF827",0.0444961317348122,0.693570940582831,0.489,0.574,1,0.388888888888889,5,0.557418273260687,11,"ZNF827"
"ABHD14A",0.618147853199247,0.69356524150915,0.396,0.455,1,0.411764705882353,5,0.683597883597884,11,"ABHD14A"
"MMP25-AS1",0.00433836799236902,0.693480952802509,0.15,0.218,1,0.558441558441558,4,0.616740088105727,8,"MMP25-AS1"
"COMMD9",6.15643014500777e-05,0.693452569197861,0.567,0.585,1,0.410958904109589,6,0.5440329218107,10,"COMMD9"
"WHSC1",0.572688465887196,0.693369966297763,0.357,0.401,1,0.385869565217391,6,0.640287769784173,10,"WHSC1"
"GLG1",5.46292334704335e-18,0.693341696998681,0.864,0.84,1.44685524846443e-13,0.384269662921348,6,0.531805157593123,11,"GLG1"
"MT1E",2.1283781112555e-21,0.693171592866979,0.53,0.345,5.6370094276602e-17,0.556776556776557,6,0.267782426778243,11,"MT1E"
"HIP1R",5.68616716024717e-07,0.693010005058961,0.183,0.318,0.0150598137239146,0.446808510638298,5,0.490166414523449,10,"HIP1R"
"NEDD9",2.0282453580305e-11,0.692933714910736,0.68,0.627,5.37180783074377e-07,0.402857142857143,6,0.477359938603223,11,"NEDD9"
"NVL",0.056791440784975,0.692874471124987,0.433,0.414,1,0.461883408071749,5,0.693379790940767,9,"NVL"
"CDK5RAP2",0.407053839489815,0.692708105777173,0.33,0.376,1,0.394117647058824,4,0.549872122762148,10,"CDK5RAP2"
"ALDH9A1",4.1837176100638e-05,0.692470848296996,0.654,0.594,1,0.388724035608309,5,0.554655870445344,11,"ALDH9A1"
"TMEM168",0.467800702262048,0.69243814943755,0.367,0.425,1,0.391534391534392,6,0.569004524886878,9,"TMEM168"
"LINC00997",0.893437825912976,0.692089210021553,0.159,0.17,1,0.536585365853659,4,0.509915014164306,9,"LINC00997"
"FAM63A",0.00154067078866088,0.69204497681251,0.334,0.275,1,0.406976744186047,5,0.491258741258741,10,"FAM63A"
"FOXO3B",2.65499659597315e-05,0.692023625735277,0.256,0.377,0.703175848443489,0.424242424242424,4,0.752234993614304,10,"FOXO3B"
"SRGAP3",3.6891919205064e-09,0.691876616764044,0.148,0.292,9.77082480146121e-05,0.368421052631579,5,0.772652388797364,9,"SRGAP3"
"EFNA3",9.21157457790864e-12,0.691743520322615,0.14,0.319,2.4396855269591e-07,0.388888888888889,4,0.880844645550528,8,"EFNA3"
"ZC2HC1A",0.850432843720002,0.691698068355235,0.412,0.48,1,0.35377358490566,6,0.609829488465396,10,"ZC2HC1A"
"RBM5",0.184453769248611,0.691682478423064,0.487,0.521,1,0.410358565737052,6,0.563770794824399,10,"RBM5"
"TRMT61A",0.74212466093886,0.691663151551251,0.291,0.329,1,0.506666666666667,4,0.645680819912152,10,"TRMT61A"
"ALCAM",5.46458631387616e-20,0.691384233987577,0.783,0.632,1.4472956852301e-15,0.37468982630273,6,0.579908675799087,10,"ALCAM"
"BFAR",0.0223411186851544,0.691086209351101,0.701,0.718,1,0.43213296398892,5,0.585513078470825,10,"BFAR"
"USP45",0.382565137127944,0.690877636913916,0.202,0.192,1,0.451923076923077,5,0.6125,10,"USP45"
"HIST1H1E",0.544864727945041,0.690690865215094,0.289,0.296,1,0.469798657718121,5,0.496753246753247,10,"HIST1H1E"
"PRR19",1.04660398253103e-05,0.690666787028066,0.047,0.114,0.277193064773344,0.541666666666667,4,0.754237288135593,8,"PRR19"
"DMXL2",0.674589902125918,0.690653215694235,0.227,0.248,1,0.401709401709402,4,0.607766990291262,9,"DMXL2"
"DEAF1",0.141474114913522,0.690635737068394,0.414,0.42,1,0.380281690140845,5,0.535550458715596,10,"DEAF1"
"CALM1",4.00078775108175e-85,0.690609927757051,0.979,0.987,1.059608635874e-80,0.367063492063492,6,0.46855192588981,11,"CALM1"
"IFT27",0.21142764693608,0.690509624788556,0.555,0.664,1,0.41958041958042,6,0.655072463768116,10,"IFT27"
"GLTSCR2",9.00042636135845e-18,0.690280313338787,0.858,0.925,2.38376292180578e-13,0.375565610859729,6,0.495579823192928,11,"GLTSCR2"
"HEG1",0.000637000240291464,0.689927856480029,0.167,0.115,1,0.674418604651163,4,0.684873949579832,7,"HEG1"
"ZNF124",0.0766424029048041,0.689669008508279,0.338,0.317,1,0.333333333333333,5,0.767830045523521,9,"ZNF124"
"MOSPD1",0.752845087270599,0.689343990460295,0.328,0.337,1,0.402366863905325,6,0.645714285714286,11,"MOSPD1"
"NIPBL",2.41867025032724e-07,0.689322333438711,0.823,0.82,0.0064058481579917,0.365566037735849,6,0.544920728126835,11,"NIPBL"
"C16orf72",0.821278537908659,0.688811297362661,0.528,0.599,1,0.345588235294118,6,0.633440514469453,11,"C16orf72"
"TMEM230",2.13423851072095e-11,0.688648323426412,0.779,0.799,5.65253069564444e-07,0.403990024937656,6,0.571686746987952,11,"TMEM230"
"PMS2CL",0.155414627814088,0.688600097620732,0.136,0.168,1,0.471428571428571,5,0.734285714285714,8,"PMS2CL"
"EPHA4",3.79136844944726e-07,0.688361084893278,0.175,0.098,0.0100414393383611,0.511111111111111,4,0.333333333333333,9,"EPHA4"
"RNF31",0.368261281206363,0.688123469453629,0.423,0.45,1,0.394495412844037,5,0.705128205128205,10,"RNF31"
"LMLN",0.0519254141423076,0.688020600034553,0.237,0.301,1,0.352459016393443,4,0.7184,11,"LMLN"
"USPL1",0.0105799822185428,0.686971708783516,0.26,0.336,1,0.582089552238806,5,0.762517882689557,10,"USPL1"
"COG3",2.32634912322131e-08,0.686550116723348,0.196,0.356,0.000616133565285163,0.514851485148515,5,0.714479025710419,10,"COG3"
"MYO1B",0.00273592438278644,0.686531246054685,0.691,0.747,1,0.432584269662921,6,0.584407216494845,11,"MYO1B"
"SCPEP1",0.000162065074208944,0.686485781219845,0.792,0.818,1,0.382352941176471,5,0.532077692760447,11,"SCPEP1"
"C20orf196",0.200365969867084,0.685993128595625,0.15,0.183,1,0.428571428571429,5,0.506561679790026,9,"C20orf196"
"LINC01347",0.000341608592013964,0.685629605431467,0.217,0.16,1,0.455357142857143,4,0.582582582582583,9,"LINC01347"
"RBBP5",0.815679636443407,0.685481790047274,0.647,0.711,1,0.417417417417417,5,0.593369418132612,10,"RBBP5"
"HCG4B",7.03596415867449e-14,0.685229595960914,0.171,0.065,1.86347510742494e-09,0.590909090909091,6,0.345588235294118,8,"HCG4B"
"C7orf50",1.07810127462407e-16,0.685211805579594,0.868,0.855,2.85535122584185e-12,0.369127516778524,6,0.536297129994373,11,"C7orf50"
"RRP12",9.77722519387179e-06,0.685119376964398,0.307,0.455,0.258949809259694,0.40506329113924,4,0.557671957671958,9,"RRP12"
"ECHDC2",2.06702333006606e-07,0.68503884296285,0.678,0.665,0.00547451128967996,0.461318051575931,6,0.500362056480811,11,"ECHDC2"
"AGL",0.0612222065033363,0.684943233695936,0.371,0.365,1,0.408376963350785,5,0.620052770448549,10,"AGL"
"NT5E",5.30605553392867e-05,0.684929924042649,0.344,0.523,1,0.790960451977401,5,0.831646734130635,9,"NT5E"
"ALDH6A1",2.76657440171763e-11,0.684832699215025,0.732,0.681,7.32727230294914e-07,0.374005305039788,5,0.599576271186441,11,"ALDH6A1"
"CASD1",0.593468455344146,0.684616199056375,0.278,0.315,1,0.363636363636364,4,0.792048929663609,11,"CASD1"
"NEXN",0.00698236098368618,0.684504149677808,0.194,0.153,1,0.76,4,0.537735849056604,7,"NEXN"
"SPG7",0.168330062638933,0.684414270490299,0.59,0.684,1,0.480263157894737,6,0.610133708655876,10,"SPG7"
"RSF1",1.82764409701876e-10,0.684346713809166,0.765,0.756,4.84051539095419e-06,0.406091370558376,6,0.542620865139949,11,"RSF1"
"TARBP1",0.0764632846533816,0.684222018961202,0.377,0.368,1,0.463917525773196,5,0.734293193717278,10,"TARBP1"
"TMEM191B",0.0367627922964056,0.684144306303363,0.117,0.091,1,0.366666666666667,5,0.576719576719577,10,"TMEM191B"
"GSPT1",6.8148744347189e-24,0.683688855043676,0.95,0.937,1.8049194940353e-19,0.359918200408998,6,0.491525423728814,11,"GSPT1"
"WDR26",0.0111896110544787,0.682804291150052,0.616,0.642,1,0.419558359621451,5,0.590262172284644,11,"WDR26"
"INSIG2",0.393420416687638,0.682694872336094,0.375,0.449,1,0.38860103626943,5,0.62593783494105,8,"INSIG2"
"PPAN",0.669959800407953,0.682604753906334,0.223,0.238,1,0.48695652173913,4,0.41497975708502,9,"PPAN"
"PACS2",0.814549579835716,0.682546633838475,0.452,0.489,1,0.394849785407725,6,0.666666666666667,11,"PACS2"
"EHF",1.2756343947582e-27,0.682357173041668,0.905,0.889,3.3785176945171e-23,0.379828326180258,6,0.484028153762859,10,"EHF"
"EXOC3L1",0.436767967547589,0.682335625007392,0.126,0.145,1,0.523076923076923,4,0.574750830564784,8,"EXOC3L1"
"SHPRH",0.807511254430902,0.681661489248443,0.21,0.23,1,0.37962962962963,5,0.721174004192872,10,"SHPRH"
"CENPT",0.106175199386278,0.681636561283561,0.408,0.409,1,0.40952380952381,5,0.574117647058824,10,"CENPT"
"LOC101927021",0.0717264890971373,0.681030871367152,0.285,0.367,1,0.476190476190476,6,0.788713910761155,9,"LOC101927021"
"MACROD1",0.634595050052754,0.680600923255803,0.553,0.679,1,0.396491228070175,6,0.63855421686747,10,"MACROD1"
"GPS2",7.95039573714984e-06,0.680505794814827,0.73,0.733,0.210566231098414,0.36436170212766,6,0.575837163493106,10,"GPS2"
"ZNF561-AS1",0.00527671794196555,0.680347857068397,0.126,0.187,1,0.492307692307692,4,0.724226804123711,9,"ZNF561-AS1"
"CALML4",0.00394247935121509,0.680224825865899,0.28,0.37,1,0.444444444444444,5,0.764322916666667,8,"CALML4"
"NOL9",0.0951201090681419,0.68004573401719,0.511,0.504,1,0.399239543726236,6,0.541984732824427,11,"NOL9"
"PSKH1",0.0666903213955826,0.679951271502883,0.332,0.413,1,0.467836257309941,4,0.752913752913753,11,"PSKH1"
"ZNF205",0.0163930098408361,0.679534890365755,0.247,0.341,1,0.393700787401575,6,0.72316384180791,9,"ZNF205"
"TUT1",0.352844345805959,0.679432615101707,0.421,0.484,1,0.442396313364055,5,0.642147117296223,11,"TUT1"
"LINC01315",0.330800907616777,0.67927468253921,0.132,0.161,1,0.514705882352941,4,0.784431137724551,8,"LINC01315"
"UBL5",3.53180423118224e-31,0.679135443184999,0.897,0.98,9.35398350628617e-27,0.38961038961039,6,0.471772214040255,11,"UBL5"
"PATL1",0.061763843573912,0.678476008065624,0.342,0.442,1,0.375,6,0.594124047878128,10,"PATL1"
"FLJ32255",0.0311859970368627,0.678088495635436,0.363,0.335,1,0.572192513368984,5,0.581896551724138,10,"FLJ32255"
"ZNF213-AS1",1.02699112262071e-06,0.67803975733167,0.212,0.347,0.0271998598826096,0.55045871559633,5,0.745152354570637,9,"ZNF213-AS1"
"FAM193A",0.457779943013449,0.677526268110696,0.254,0.29,1,0.374045801526718,5,0.66334991708126,9,"FAM193A"
"FMNL2",0.204004735344028,0.677486681062091,0.326,0.329,1,0.404761904761905,4,0.707174231332357,9,"FMNL2"
"HIPK2",0.0472609985843378,0.677239787385818,0.617,0.654,1,0.427672955974843,6,0.594256259204713,11,"HIPK2"
"PLCB1",0.0814948337982074,0.677021069076958,0.291,0.35,1,0.766666666666667,4,0.865199449793673,9,"PLCB1"
"PDK3",0.775732252540435,0.677014409317799,0.324,0.342,1,0.568862275449102,5,0.435211267605634,10,"PDK3"
"RAPH1",0.0878494753109835,0.676886264101995,0.491,0.479,1,0.438735177865613,5,0.421686746987952,10,"RAPH1"
"ARHGEF10L",6.86228937861533e-05,0.676869749824352,0.346,0.478,1,0.443820224719101,6,0.759315206445116,9,"ARHGEF10L"
"ZC3H18",0.322470963132438,0.67679870719657,0.379,0.455,1,0.476923076923077,4,0.603594080338266,10,"ZC3H18"
"MACF1",1.31926799868186e-07,0.676580573896525,0.769,0.769,0.00349408129450891,0.391414141414141,5,0.568210262828536,11,"MACF1"
"KAT2B",0.201133105824982,0.67647219803854,0.109,0.133,1,0.357142857142857,4,0.641304347826087,10,"KAT2B"
"ZYG11B",0.342133329511711,0.67640812940756,0.53,0.536,1,0.380952380952381,5,0.657091561938959,10,"ZYG11B"
"OSER1-AS1",0.319824051691054,0.675835637635882,0.293,0.349,1,0.463576158940397,4,0.820689655172414,9,"OSER1-AS1"
"NR3C2",0.407374616252683,0.675637127568207,0.167,0.192,1,0.383720930232558,4,0.854636591478697,8,"NR3C2"
"NSUN6",0.00053120373776093,0.67558738266516,0.344,0.291,1,0.378531073446328,5,0.47682119205298,10,"NSUN6"
"SEMA4F",0.993519137196527,0.675400098626024,0.136,0.138,1,0.4,5,0.693379790940767,9,"SEMA4F"
"C6orf89",3.23585360193223e-06,0.675288894323955,0.703,0.694,0.085701582647175,0.378453038674033,6,0.603328710124827,11,"C6orf89"
"MYEOV2",8.3488547012145e-12,0.674574153716437,0.746,0.947,2.21119416761666e-07,0.4296875,5,0.488313008130081,11,"MYEOV2"
"ZNF627",0.145291813260239,0.673991749995889,0.167,0.146,1,0.430232558139535,4,0.736842105263158,10,"ZNF627"
"UCKL1",0.849570094335572,0.673670399667289,0.34,0.384,1,0.468571428571429,5,0.474937343358396,10,"UCKL1"
"RUFY3",0.157237835541218,0.673643566468907,0.65,0.739,1,0.367164179104478,6,0.511400651465798,10,"RUFY3"
"MAP2K2",6.97641539724615e-08,0.673507171577304,0.746,0.79,0.00184770361796064,0.3984375,6,0.536540803897686,10,"MAP2K2"
"THAP8",0.0177500820695658,0.672825457255943,0.183,0.249,1,0.404255319148936,6,0.690522243713733,10,"THAP8"
"ARGLU1",5.20684763490546e-08,0.672598597583224,0.889,0.941,0.00137903359610471,0.384279475982533,6,0.486707566462168,10,"ARGLU1"
"FAM129B",0.269067192393872,0.672515757808505,0.536,0.56,1,0.384057971014493,6,0.470335339638865,10,"FAM129B"
"ECHDC3",0.486664015765408,0.672407021555999,0.287,0.307,1,0.587837837837838,5,0.445839874411303,9,"ECHDC3"
"TMEM161A",0.63574961470632,0.672339820376917,0.386,0.424,1,0.467336683417085,5,0.614512471655329,9,"TMEM161A"
"LRSAM1",0.219603104164987,0.67217508304113,0.247,0.292,1,0.362204724409449,5,0.57001647446458,10,"LRSAM1"
"ATP2C2",0.960051541016858,0.671414025079911,0.454,0.482,1,0.397435897435897,6,0.645354645354645,9,"ATP2C2"
"ZNF106",3.88250375612853e-08,0.671327023467249,0.816,0.833,0.00102828111981064,0.404761904761905,5,0.545349508954362,11,"ZNF106"
"SPRED2",0.00294898546036423,0.671249659412856,0.278,0.223,1,0.475524475524476,5,0.538793103448276,10,"SPRED2"
"GNA11",0.101458858316799,0.671231185536523,0.427,0.437,1,0.413636363636364,5,0.536853685368537,10,"GNA11"
"HGH1",0.982529254205297,0.671188442960275,0.258,0.277,1,0.43609022556391,4,0.574652777777778,8,"HGH1"
"ZNF440",0.0139393496416874,0.670889091316983,0.212,0.171,1,0.440366972477064,4,0.419718309859155,10,"ZNF440"
"KATNA1",0.67721417942095,0.670773325138157,0.32,0.336,1,0.454545454545455,5,0.640915593705293,11,"KATNA1"
"MT1X",1.30019404165154e-22,0.670461570351467,0.534,0.328,3.4435639193141e-18,0.443636363636364,5,0.444281524926686,10,"MT1X"
"KDM5C",0.000728740471555419,0.670448572153561,0.318,0.448,1,0.396341463414634,5,0.636559139784946,11,"KDM5C"
"SLC46A1",0.206454098271317,0.670386298121942,0.254,0.302,1,0.473282442748092,4,0.746411483253589,9,"SLC46A1"
"TRIM68",0.0105355400227156,0.66971153303088,0.235,0.186,1,0.371900826446281,5,0.60880829015544,10,"TRIM68"
"MNT",0.802286010319787,0.669434461347603,0.204,0.212,1,0.380952380952381,4,0.436363636363636,9,"MNT"
"TMEM65",7.67634255986479e-05,0.669059765592831,0.148,0.244,1,0.605263157894737,4,0.741106719367589,9,"TMEM65"
"CCDC40",0.986755466753135,0.66888754155438,0.101,0.102,1,0.461538461538462,4,0.476415094339623,9,"CCDC40"
"ATXN2",0.658439588905681,0.668724726371911,0.571,0.637,1,0.431972789115646,6,0.595616024187453,11,"ATXN2"
"EIF2AK4",0.492071904271203,0.668458452100317,0.577,0.679,1,0.343434343434343,6,0.530829199149539,11,"EIF2AK4"
"TTPAL",0.188965959965506,0.668291004194587,0.328,0.384,1,0.420118343195266,4,0.584692597239649,10,"TTPAL"
"DHX40",0.00252150139656991,0.667943292122333,0.499,0.467,1,0.439688715953307,6,0.591143151390319,11,"DHX40"
