"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts"
"UTP14C",0.311431348900955,-0.305430271864355,0.242,0.266,1,0.34136546184739,10,0.569343065693431,4
"PINX1",0.312735197540103,0.320380731453671,0.13,0.113,1,0.353383458646617,9,0.327586206896552,4
"DPH6",0.31420817628731,-0.333385226180825,0.192,0.216,1,0.32994923857868,9,0.405405405405405,5
"PAK1",0.31730016149732,0.394682111121886,0.447,0.437,1,0.352941176470588,11,0.448888888888889,5
"ZNF543",0.318728328564922,0.311956076558384,0.094,0.111,1,0.34020618556701,10,0.385964912280702,5
"TRDMT1",0.319539626082762,0.810981295751764,0.125,0.109,1,0.4296875,9,0.607142857142857,4
"PAG1",0.319692594016507,0.291920633945398,0.241,0.219,1,0.564516129032258,8,0.504424778761062,4
"POLD3",0.320051010276758,0.888371858944907,0.307,0.293,1,0.453968253968254,9,0.397350993377483,4
"LRRC37A3",0.320629294437091,0.647813199324772,0.151,0.173,1,0.329032258064516,8,0.415730337078652,5
"RPL13AP20",0.32166454561628,-0.497965472263701,0.571,0.491,1,0.307167235494881,12,0.391304347826087,6
"ANOS1",0.322359408680032,0.434674041749012,0.271,0.25,1,0.589928057553957,9,0.395348837209302,5
"RRP1",0.32362161324358,0.490380933833109,0.365,0.346,1,0.4,11,0.348314606741573,6
"SNED1",0.324430768832351,0.335646848260784,0.22,0.249,1,0.460176991150442,8,0.3671875,5
"THAP7",0.325538569489624,0.322045770578756,0.43,0.412,1,0.429864253393665,8,0.485849056603774,6
"TRMT2A",0.325751550334286,0.802701330714663,0.291,0.285,1,0.48494983277592,9,0.510204081632653,6
"IFI6",0.325766852108336,-0.321957974827795,0.795,0.812,1,0.355392156862745,12,0.442583732057416,6
"UBXN2A",0.326191065965028,-0.404322405416998,0.273,0.309,1,0.396428571428571,9,0.377358490566038,6
"ZNF22",0.326408152625552,0.307302308509701,0.307,0.332,1,0.463492063492064,8,0.421052631578947,4
"CRTC1",0.326451569640047,0.404942040687838,0.281,0.254,1,0.429065743944637,9,0.396946564885496,4
"PRTG",0.327297584154419,0.480802545930829,0.101,0.085,1,0.855769230769231,6,0.75,4
"VCPIP1",0.327552266074351,0.60547890663311,0.231,0.256,1,0.350210970464135,10,0.363636363636364,4
"C17orf85",0.327661225192892,-0.260333537474246,0.412,0.439,1,0.359338061465721,10,0.429203539823009,5
"SLC37A3",0.328300651234768,0.344861259379551,0.277,0.256,1,0.387323943661972,11,0.340909090909091,5
"C12orf73",0.330320914007072,-0.463483014513447,0.209,0.229,1,0.465116279069767,9,0.474576271186441,6
"NHP2",0.330809954655083,-0.297748049726432,0.76,0.767,1,0.336747759282971,12,0.369620253164557,6
"SNHG21",0.332345522367377,-0.276597574685196,0.111,0.093,1,0.350877192982456,9,0.5625,5
"EPN1",0.332969181368773,-0.255804944521172,0.311,0.276,1,0.347962382445141,10,0.415492957746479,5
"LIG3",0.333493969452676,-0.369946920765114,0.203,0.223,1,0.341346153846154,9,0.547826086956522,5
"UHRF2",0.334542819798567,-0.489126617493779,0.115,0.13,1,0.457627118644068,8,0.343283582089552,4
"CPSF6",0.336067502485229,-0.320177665830524,0.5,0.515,1,0.319066147859922,10,0.40377358490566,6
"HSPA6",0.33716162898816,0.827019987606516,0.373,0.381,1,0.490861618798956,10,0.566326530612245,6
"MIR7641-2",0.338386303720898,-0.653729790057337,0.103,0.117,1,0.367924528301887,8,0.433333333333333,5
"PTPRZ1",0.339408838184665,0.343599098449653,0.197,0.177,1,0.504950495049505,8,0.648351648351648,5
"ADAL",0.339537126605712,0.383104778233339,0.199,0.179,1,0.465686274509804,9,0.521739130434783,5
"DNAJB12",0.339683796760575,0.268312855658526,0.425,0.414,1,0.344036697247706,10,0.36150234741784,6
"IP6K1",0.340824631367488,0.334518513733864,0.301,0.274,1,0.368932038834951,11,0.382978723404255,6
"GPKOW",0.341236763862351,0.34822465462481,0.246,0.231,1,0.328063241106719,9,0.394957983193277,5
"TRIM27",0.341623761800564,0.335887744918513,0.475,0.476,1,0.344262295081967,9,0.4,5
"PHF10",0.342000352284414,0.361147285879033,0.222,0.208,1,0.460526315789474,9,0.457943925233645,5
"C2orf42",0.342634138309734,-0.44539889145468,0.106,0.118,1,0.339449541284404,8,0.475409836065574,5
"C14orf93",0.343189898223815,-0.308674153975619,0.158,0.177,1,0.407407407407407,7,0.351648351648352,4
"ATP10D",0.343432459432249,-0.536973173205385,0.131,0.15,1,0.296296296296296,9,0.467532467532468,5
"FBXO22",0.343909662374326,-0.428496136617337,0.245,0.26,1,0.30952380952381,9,0.373134328358209,6
"TPCN2",0.343932551816369,-0.478285361288909,0.119,0.136,1,0.368852459016393,8,0.514285714285714,5
"LPXN",0.343993711170028,-0.415265610242624,0.166,0.144,1,0.341176470588235,9,0.405405405405405,5
"ITPR1",0.344314222406828,-0.599007394707845,0.234,0.208,1,0.333333333333333,9,0.364485981308411,5
"HABP4",0.350750016541992,-0.26770903519883,0.125,0.14,1,0.421875,9,0.638888888888889,4
"NCF1C",0.353146239989099,0.638862517693455,0.109,0.093,1,0.428571428571429,8,0.333333333333333,6
"ZNF529",0.353895993325591,-0.328915149258798,0.187,0.198,1,0.322916666666667,8,0.617647058823529,5
"SNIP1",0.358448541991527,0.340274751597728,0.358,0.34,1,0.380434782608696,8,0.365714285714286,5
"TNFRSF12A",0.36031175494729,-0.363943488978089,0.663,0.645,1,0.340675477239354,11,0.451807228915663,6
"TRIM39",0.360533263419167,0.304123465784325,0.204,0.223,1,0.363636363636364,9,0.408695652173913,4
"KLHL25",0.361128445907789,-0.251421831498619,0.118,0.103,1,0.462809917355372,8,0.490566037735849,4
"RNF149",0.361406213451417,0.328651208189633,0.594,0.602,1,0.329508196721311,11,0.393548387096774,6
"MRPL45P2",0.36165938896927,-0.804361349919792,0.152,0.167,1,0.333333333333333,10,0.441860465116279,4
"COG3",0.365830954299204,-0.737658710757304,0.186,0.196,1,0.335078534031414,9,0.514851485148515,5
"TCF7",0.367761796687051,-0.2862372138733,0.183,0.202,1,0.382978723404255,8,0.394230769230769,5
"FAM13B",0.368612468931167,-0.319555550437496,0.332,0.351,1,0.343108504398827,11,0.359116022099448,5
"PIN4P1",0.369871411979348,1.06470466512696,0.133,0.117,1,0.37956204379562,9,0.416666666666667,5
"SPDYE6",0.371076953511457,-0.365468023594666,0.355,0.361,1,0.367123287671233,8,0.387096774193548,6
"RABIF",0.372307184097576,-0.329417950314471,0.396,0.41,1,0.329238329238329,9,0.388625592417062,5
"TTC3P1",0.374444996779014,0.445457324934704,0.112,0.097,1,0.426086956521739,9,0.48,5
"TEX30",0.374493122592448,0.31551923287895,0.175,0.161,1,0.355555555555556,7,0.409638554216867,5
"DCAF15",0.374675740042197,-0.318756602481604,0.105,0.091,1,0.416666666666667,8,0.468085106382979,4
"PCNX",0.37592624681652,-0.454954068684231,0.272,0.283,1,0.387096774193548,9,0.452054794520548,5
"TMEM198B",0.377218632065631,-0.495218950209342,0.104,0.12,1,0.411214953271028,8,0.580645161290323,4
"NDUFV2-AS1",0.380824775531164,-0.285635324229882,0.154,0.169,1,0.348101265822785,7,0.471264367816092,3
"SLC15A2",0.383017812348752,-0.367913926698511,0.383,0.388,1,0.432569974554707,9,0.43,5
"COX10",0.383618727464932,-0.411469500461681,0.173,0.19,1,0.370786516853933,10,0.540816326530612,5
"ACAT2",0.383966161331465,0.398511572852829,0.299,0.293,1,0.368078175895765,11,0.529801324503311,5
"MYOF",0.384045350926637,0.2720803036944,0.585,0.61,1,0.341098169717138,10,0.35031847133758,6
"C10orf10",0.384052143886413,0.6802968184173,0.37,0.377,1,0.389473684210526,9,0.458762886597938,5
"FTSJ1",0.385193946739541,0.269364420555797,0.43,0.429,1,0.434389140271493,10,0.357466063348416,6
"DEF6",0.385469787413147,-0.437800327546084,0.133,0.117,1,0.284671532846715,8,0.466666666666667,4
"HEXIM2",0.386389242348169,-0.319430824015333,0.232,0.245,1,0.38655462184874,10,0.444444444444444,4
"LOH12CR1",0.388092702008423,-0.2950059981373,0.201,0.221,1,0.432038834951456,9,0.412280701754386,5
"PTPRK",0.388653761712528,0.275804861512956,0.473,0.47,1,0.434156378600823,11,0.334710743801653,5
"KIAA1919",0.392818823420294,-0.628558205492404,0.095,0.111,1,0.326530612244898,9,0.456140350877193,4
"PCDH1",0.392917129395085,0.327208455333047,0.329,0.315,1,0.443786982248521,11,0.493827160493827,5
"GSTM4",0.393192958131551,-0.252377619419593,0.157,0.171,1,0.335403726708075,8,0.579545454545455,4
"MAFK",0.394536284419488,-0.416020606343716,0.159,0.175,1,0.374233128834356,8,0.355555555555556,5
"CHML",0.394647747525512,-0.401318540438129,0.191,0.204,1,0.454081632653061,8,0.514285714285714,4
"PORCN",0.394788725605406,0.432629708909845,0.179,0.165,1,0.451086956521739,9,0.294117647058824,6
"STRIP1",0.395206213197372,-0.292577721202997,0.237,0.252,1,0.349794238683128,11,0.430769230769231,5
"CYB5R4",0.397720360410465,0.595449189185154,0.119,0.105,1,0.336065573770492,9,0.425925925925926,4
"LOC101927204",0.398440321933928,0.309798502895257,0.138,0.124,1,0.535211267605634,7,0.453125,4
"FOXO3B",0.399797269987594,-0.312281332427563,0.244,0.256,1,0.366533864541833,9,0.424242424242424,4
"DLEU2",0.399808937722741,-0.420537428795461,0.116,0.101,1,0.361344537815126,7,0.653846153846154,3
"UAP1",0.400698789091056,0.271242376682075,0.578,0.614,1,0.313131313131313,10,0.420886075949367,5
"WDR47",0.401597750707407,0.301372545084576,0.193,0.175,1,0.388888888888889,8,0.466666666666667,5
"HSD17B7P2",0.402172240192374,0.542951962889498,0.142,0.13,1,0.328767123287671,8,0.462686567164179,4
"FBF1",0.402377358106287,0.565426446427492,0.175,0.161,1,0.427777777777778,8,0.397590361445783,4
"CMIP",0.403329375247234,-0.54193227727998,0.293,0.299,1,0.395348837209302,11,0.558441558441558,5
"LOC145783",0.403981953313209,0.407203067508412,0.089,0.103,1,0.626373626373626,8,0.415094339622642,4
"GATA2-AS1",0.404222516368064,-0.278156815658858,0.108,0.12,1,0.657657657657658,8,0.564516129032258,4
"ALDH1B1",0.404543534298961,0.402254433031232,0.108,0.095,1,0.369369369369369,8,0.326530612244898,6
"PXYLP1",0.405274626177969,-0.401513932417204,0.14,0.153,1,0.402777777777778,9,0.468354430379747,3
"CCBL1",0.407436128266429,0.34299928705194,0.138,0.124,1,0.443661971830986,7,0.515625,4
"C16orf54",0.409096131570567,0.448896286817511,0.252,0.299,1,0.745173745173745,8,0.87012987012987,3
"PROSER2",0.409114102464451,-0.306626175857147,0.193,0.206,1,0.414141414141414,7,0.349056603773585,5
"FXN",0.410471854235409,-0.262610942841961,0.189,0.169,1,0.298969072164948,11,0.436781609195402,4
"MMP7",0.410822465311424,-0.383350915908562,0.359,0.328,1,0.48780487804878,9,0.467455621301775,5
"C15orf39",0.411759744083666,0.561289119495636,0.28,0.272,1,0.395833333333333,10,0.385714285714286,4
"MCM8",0.412140988470143,-0.259887104947318,0.119,0.132,1,0.409836065573771,10,0.485294117647059,3
"KIAA2018",0.41408622161091,-0.753261409458789,0.293,0.305,1,0.362126245847176,9,0.407643312101911,6
"TMEM245",0.414700708346249,-0.250191662235146,0.551,0.548,1,0.333922261484099,11,0.425531914893617,5
"FUT11",0.416350419261318,0.278325264149097,0.144,0.128,1,0.391891891891892,8,0.5,4
"PHF8",0.41839374001275,-0.518021924807394,0.201,0.214,1,0.315533980582524,8,0.409090909090909,5
"MKLN1-AS",0.419889647120846,-0.468629511513377,0.099,0.113,1,0.509803921568627,8,0.482758620689655,5
"GGT3P",0.420526049019457,0.37626521904186,0.129,0.146,1,0.742424242424242,8,0.506666666666667,5
"BIVM",0.420901426222359,-0.612703251126065,0.152,0.163,1,0.301282051282051,9,0.5,6
"ANAPC2",0.421908416961524,0.265146634416763,0.106,0.118,1,0.311926605504587,9,0.360655737704918,4
"LINC00260",0.42263035507042,-0.489583200201754,0.099,0.111,1,0.392156862745098,8,0.649122807017544,4
"RHBDD1",0.42276938023495,-0.411596019309925,0.197,0.21,1,0.346534653465347,9,0.481481481481481,5
"SH3PXD2A",0.423493328590454,-0.268342066568348,0.34,0.35,1,0.343839541547278,9,0.538888888888889,5
"DNAJC21",0.425181932746733,0.282382116647746,0.636,0.664,1,0.464012251148545,12,0.383040935672515,5
"SYMPK",0.425833921111842,-0.557903843178753,0.262,0.272,1,0.349442379182156,9,0.478571428571429,4
"MFGE8",0.426430297466208,0.468824455165237,0.213,0.233,1,0.511415525114155,10,0.716666666666667,5
"LINC00467",0.426795905837026,-0.303957100588259,0.355,0.367,1,0.419178082191781,11,0.433862433862434,6
"OPHN1",0.427799371284965,-0.521579827974073,0.282,0.25,1,0.482758620689655,8,0.542635658914729,6
"IQCC",0.428746098001773,0.267312795370742,0.113,0.128,1,0.586206896551724,9,0.393939393939394,4
"PAOX",0.429181298048942,-0.322514903406693,0.134,0.118,1,0.420289855072464,8,0.409836065573771,5
"SEMA4C",0.432178987085704,0.439885496861567,0.2,0.183,1,0.360975609756098,10,0.5,4
"ZNF28",0.432787377266416,-0.6058316252798,0.181,0.167,1,0.360215053763441,10,0.418604651162791,4
"EXOSC9",0.433860698724835,0.37364745870809,0.224,0.219,1,0.330434782608696,10,0.407079646017699,5
"HERC2P9",0.43631521871406,-0.412842726455529,0.099,0.111,1,0.450980392156863,8,0.473684210526316,5
"LINC01057",0.436541447210515,0.270666937870138,0.136,0.122,1,0.364285714285714,8,0.380952380952381,4
"KIAA1279",0.4366324860927,0.252421951828517,0.34,0.324,1,0.286532951289398,10,0.389221556886228,4
"ZNF789",0.436844841578825,-0.601405959885128,0.14,0.155,1,0.430555555555556,8,0.35,5
"TRIM23",0.437262643877399,-0.298576991646302,0.137,0.153,1,0.475177304964539,9,0.455696202531646,5
"MEMO1",0.438038427348002,0.353331588832374,0.283,0.272,1,0.34020618556701,8,0.407142857142857,6
"LNX1",0.439266265183155,0.300373650839377,0.162,0.146,1,0.373493975903614,10,0.52,3
"MCOLN1",0.442330079892868,-0.413476919945373,0.253,0.264,1,0.338461538461538,10,0.448529411764706,4
"NSMF",0.444434893684985,-0.324806695162638,0.146,0.159,1,0.373333333333333,10,0.451219512195122,5
"ENTPD1",0.444869258471177,0.31666535652,0.099,0.113,1,0.372549019607843,9,0.46551724137931,4
"RPS6KA4",0.446725232951428,-0.480843956129234,0.128,0.138,1,0.343511450381679,8,0.408450704225352,4
"AUTS2",0.448165265875493,0.374210326785052,0.64,0.623,1,0.45662100456621,11,0.43613707165109,5
"MIR3654",0.448464440566299,-0.340928305610711,0.868,0.761,1,0.343434343434343,11,0.415816326530612,6
"C1orf112",0.449505390969971,-0.281038303800071,0.097,0.109,1,0.33,9,0.375,4
"VGLL4",0.454267496293239,0.338589031528298,0.42,0.412,1,0.352668213457077,9,0.466981132075472,6
"TBC1D9B",0.456629503174419,0.538781735472122,0.493,0.528,1,0.420948616600791,11,0.371323529411765,5
"BAHD1",0.458010836145853,-0.506772881616557,0.145,0.13,1,0.463087248322148,7,0.492537313432836,4
"TM4SF1",0.459485078531247,0.621283416764947,0.632,0.794,1,0.477657935285054,11,0.374083129584352,6
"ASUN",0.460091364800809,-0.2572714178148,0.174,0.188,1,0.435754189944134,8,0.443298969072165,5
"LMF2",0.462229324599637,0.291643621137102,0.522,0.573,1,0.485074626865672,10,0.406779661016949,5
"MAN1B1-AS1",0.462321789432572,0.719169164217839,0.108,0.097,1,0.306306306306306,8,0.46,4
"ATXN7L3",0.464395536880389,0.703501818048542,0.216,0.235,1,0.364864864864865,9,0.43801652892562,4
"EMILIN2",0.465188036685183,-0.271602299747156,0.117,0.105,1,0.366666666666667,6,0.5,4
"ZBTB3",0.46673856663462,0.324946124914381,0.099,0.113,1,0.362745098039216,8,0.413793103448276,4
"C17orf96",0.471095798191495,0.328917543142398,0.101,0.091,1,0.432692307692308,8,0.382978723404255,3
"PLTP",0.472318441845612,0.332014798582012,0.356,0.398,1,0.581967213114754,10,0.492682926829268,6
"ZNF433",0.473312751786759,-0.342055816884233,0.13,0.142,1,0.514925373134328,8,0.479452054794521,5
"WDR25",0.474661424590356,0.339570256269384,0.221,0.212,1,0.348017621145374,10,0.412844036697248,4
"TATDN2",0.475866973862721,0.31681626811814,0.151,0.136,1,0.354838709677419,9,0.342857142857143,4
"HDAC4",0.477352289487266,0.437750994582674,0.159,0.146,1,0.380368098159509,8,0.373333333333333,5
"CFDP1",0.477929366128431,0.352195275316426,0.641,0.691,1,0.424012158054711,12,0.426966292134831,6
"LZTR1",0.478131448022145,1.29042201275906,0.236,0.227,1,0.520661157024793,10,0.461538461538462,5
"RAB14",0.479792371726046,-0.62630153719828,0.495,0.505,1,0.320866141732283,11,0.35,5
"NDRG2",0.480372459901021,0.324233425812721,0.244,0.274,1,0.745019920318725,11,0.475177304964539,5
"TRNP1",0.482005170847864,-0.357501825225014,0.209,0.19,1,0.390697674418605,9,0.479591836734694,4
"LONP1",0.482644526067946,-0.342893250086619,0.472,0.483,1,0.329896907216495,11,0.357429718875502,5
"MPZL3",0.484356807375421,-0.288569581275164,0.544,0.544,1,0.302325581395349,11,0.496428571428571,6
"UNC13D",0.48459025260607,-0.520203040837924,0.109,0.097,1,0.446428571428571,10,0.68,4
"SH3BP5-AS1",0.484661882108435,-0.308971440088267,0.169,0.177,1,0.316091954022989,8,0.593406593406593,4
"MFAP3",0.484667519120036,0.633449319654789,0.141,0.157,1,0.448275862068966,8,0.419753086419753,4
"RARA-AS1",0.486202365792917,-0.326443722702596,0.131,0.117,1,0.607407407407407,6,0.6,4
"LRBA",0.487674781244921,-0.479248337447772,0.398,0.396,1,0.356968215158924,10,0.490196078431373,6
"CAPN13",0.487957603451098,0.739236168828408,0.255,0.287,1,0.49236641221374,8,0.547297297297297,6
"ADCY6",0.488385095152124,0.392949752696102,0.166,0.151,1,0.329411764705882,8,0.41025641025641,3
"LIG1",0.490333362003823,-0.361342099808655,0.164,0.177,1,0.386904761904762,7,0.505494505494505,4
"POMT1",0.491361953063565,-0.472730104426128,0.266,0.274,1,0.32967032967033,10,0.446808510638298,4
"PLEKHA6",0.492248824396782,-0.415176715035981,0.196,0.181,1,0.398009950248756,8,0.559139784946237,6
"ELMOD3",0.492551433537388,0.344623661246668,0.174,0.188,1,0.335195530726257,10,0.45360824742268,5
"RNF217",0.493240082188256,0.53391716003172,0.116,0.105,1,0.411764705882353,8,0.444444444444444,4
"AQR",0.494155620675138,0.401720797276109,0.373,0.365,1,0.443864229765013,11,0.425531914893617,5
"LOC220729",0.495467464121291,-0.484223555440541,0.095,0.105,1,0.346938775510204,8,0.37037037037037,4
"SLC30A1",0.496122430210883,0.480682274003159,0.152,0.14,1,0.307692307692308,8,0.569444444444444,5
"CROT",0.497802031878909,0.614137273482664,0.151,0.142,1,0.387096774193548,9,0.438356164383562,5
"FAAP100",0.497901925112239,-0.274637398693935,0.255,0.239,1,0.538167938931298,8,0.439024390243902,4
"CCDC144B",0.498319506991311,-0.453087464395749,0.13,0.138,1,0.330827067669173,8,0.943661971830986,3
"FOXRED1",0.498797076636473,0.372303600777914,0.358,0.346,1,0.494565217391304,9,0.398876404494382,4
"APLP2",0.498941165602356,0.250053381558875,0.963,0.984,1,0.37108190091001,11,0.362919132149901,6
"SIX5",0.499909102430936,0.295817988954015,0.209,0.225,1,0.33953488372093,8,0.53448275862069,4
"KCTD14",0.500900107140715,0.564257360707248,0.117,0.132,1,0.641666666666667,6,0.705882352941177,4
"SSX2IP",0.501352598578098,0.458089937108217,0.139,0.128,1,0.363636363636364,10,0.515151515151515,4
"CYTH1",0.504407614190971,0.309016494778861,0.432,0.419,1,0.322072072072072,10,0.425925925925926,5
"C11orf68",0.504611403522402,0.345626759370764,0.334,0.332,1,0.472303206997085,9,0.39766081871345,5
"EIF2S1",0.506217980277894,0.266497874187384,0.619,0.629,1,0.361635220125786,11,0.37962962962963,6
"LINC00672",0.506403512798641,-0.576742023526622,0.133,0.12,1,0.430656934306569,7,0.370967741935484,3
"SARS2",0.508083401643469,0.406539695654678,0.202,0.192,1,0.347826086956522,11,0.505050505050505,4
"GOLGA8A",0.510208911206528,0.389090387597044,0.232,0.217,1,0.558823529411765,8,0.544642857142857,5
"FKBP11",0.510431887574004,-0.294038616869339,0.41,0.414,1,0.375296912114014,11,0.39906103286385,5
"THBS3",0.510506174324705,-0.358690429731721,0.314,0.332,1,0.555900621118012,10,0.426900584795322,5
"RAB11FIP2",0.510759182013733,0.274581591221808,0.251,0.278,1,0.511627906976744,8,0.412587412587413,5
"HKR1",0.51143703714882,-0.477082886443009,0.222,0.241,1,0.324561403508772,10,0.491935483870968,5
"MTSS1L",0.516361642040655,-0.289550990538538,0.247,0.258,1,0.503937007874016,9,0.548872180451128,4
"ZNF736",0.518693242107781,-0.475725266854865,0.097,0.107,1,0.56,6,0.472727272727273,4
"DOT1L",0.521148276533764,0.441792300876545,0.173,0.163,1,0.466292134831461,10,0.357142857142857,5
"NACAP1",0.521857294344175,-0.307679454295993,0.14,0.146,1,0.319444444444444,9,0.32,5
"OLMALINC",0.52229109462692,0.276888121731286,0.362,0.357,1,0.435483870967742,9,0.429347826086957,4
