"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"ZNF234",6.38967609368077e-07,-0.497921778794675,0.083,0.174,0.0169230571341135,0.348837209302326,4,0.640883977900553,9,"ZNF234"
"COX6B1",2.36202550624853e-56,-0.497844406667615,0.911,0.991,6.25582455329923e-52,0.390191897654584,6,0.467961165048544,11,"COX6B1"
"SMARCD2",1.20017597764625e-42,-0.497597515221593,0.369,0.741,3.17866607679608e-38,0.552631578947368,5,0.581818181818182,10,"SMARCD2"
"LOC101927811",4.09399635678966e-54,-0.497473917661712,0.122,0.53,1.08429493509574e-49,0.428571428571429,4,0.786557674841054,9,"LOC101927811"
"CRTAP",3.0567856512159e-36,-0.49729065253493,0.48,0.781,8.09589679724532e-32,0.392712550607287,5,0.581997533908755,11,"CRTAP"
"LAMC1",5.47006876654696e-31,-0.497139306851319,0.402,0.683,1.44874771281996e-26,0.400966183574879,5,0.66056338028169,10,"LAMC1"
"HSPA1A",7.52737740377573e-20,-0.497124243699709,0.837,0.949,1.99362590539e-15,0.380510440835267,6,0.487569761542364,11,"HSPA1A"
"NRARP",0.0114760878472096,-0.496704901009292,0.085,0.125,1,0.590909090909091,4,0.725868725868726,8,"NRARP"
"CUTC",7.00721620872696e-22,-0.496704692518667,0.179,0.429,1.85586121288134e-17,0.326086956521739,6,0.560538116591928,10,"CUTC"
"TMEM92",1.16653384821475e-34,-0.496648953192562,0.237,0.594,3.08956489699677e-30,0.639344262295082,5,0.606969205834684,8,"TMEM92"
"OGFOD3",6.09490417216486e-33,-0.496407156670886,0.332,0.672,1.61423536999786e-28,0.473684210526316,5,0.60486757337151,11,"OGFOD3"
"GSDMB",4.21554877381114e-39,-0.496351179082075,0.291,0.64,1.11648809274388e-34,0.493333333333333,5,0.636842105263158,7,"GSDMB"
"RASEF",7.82226212826875e-31,-0.496115263469635,0.365,0.676,2.07172612467198e-26,0.404255319148936,6,0.657407407407407,10,"RASEF"
"DCUN1D5",6.66629730526521e-43,-0.495554428736921,0.375,0.757,1.76556884129949e-38,0.450777202072539,5,0.494596312778131,10,"DCUN1D5"
"MTHFD2",6.72186046361844e-21,-0.495229027984662,0.357,0.602,1.78028474378934e-16,0.407608695652174,5,0.44,10,"MTHFD2"
"DPYSL2",0.000464700196897191,-0.495078907156411,0.614,0.583,1,0.430379746835443,6,0.74318744838976,11,"DPYSL2"
"ZNF410",6.58751975267674e-23,-0.49505427462522,0.346,0.595,1.74470460649643e-18,0.382022471910112,5,0.580436540016168,10,"ZNF410"
"MRPL24",1.59950708027495e-41,-0.494894561813385,0.619,0.883,4.23629450210821e-37,0.357366771159875,6,0.522355507088332,10,"MRPL24"
"LAS1L",3.59691015266708e-30,-0.494414937779314,0.311,0.62,9.52641653933877e-26,0.4375,4,0.635093167701863,10,"LAS1L"
"C12orf45",7.41620727137575e-39,-0.49349048505956,0.355,0.724,1.96418249582387e-34,0.53551912568306,6,0.576462765957447,10,"C12orf45"
"PLCG2",1.98447709334656e-10,-0.493449099169149,0.064,0.179,5.25588758172837e-06,0.636363636363636,4,0.7828418230563,9,"PLCG2"
"TNPO1",4.92673127508006e-36,-0.492547889385015,0.443,0.772,1.30484477820495e-31,0.337719298245614,6,0.509657320872274,10,"TNPO1"
"ZNF107",1.67375209905363e-23,-0.492011012433626,0.186,0.44,4.43293243434354e-19,0.40625,5,0.793216630196937,10,"ZNF107"
"STK16",1.96382076172945e-27,-0.49175556554949,0.315,0.604,5.20117928744046e-23,0.425925925925926,5,0.635059760956175,10,"STK16"
"FAM69A",1.76382763466212e-18,-0.491605717360923,0.08,0.264,4.67149749040262e-14,0.439024390243902,4,0.77007299270073,10,"FAM69A"
"PITRM1",6.26363475101097e-33,-0.491457024212454,0.375,0.671,1.65892366380526e-28,0.487046632124352,4,0.609318996415771,10,"PITRM1"
"SYAP1",7.86549786279232e-33,-0.491300223459716,0.783,0.91,2.08317710896055e-28,0.399503722084367,6,0.50845665961945,10,"SYAP1"
"HLA-A",2.72225759421033e-55,-0.491140132917769,0.986,0.993,7.20989923826607e-51,0.368110236220472,6,0.467538759689922,11,"HLA-A"
"DUSP4",8.47276041799465e-16,-0.490994974553035,0.082,0.249,2.24401059670588e-11,0.404761904761905,4,0.654440154440154,9,"DUSP4"
"MTCL1",3.28675167396649e-08,-0.490801052370435,0.029,0.109,0.000870496180850024,0.533333333333333,3,0.625550660792952,9,"MTCL1"
"SCAMP1",6.04335217060606e-39,-0.49065009947278,0.25,0.611,1.60058182238501e-34,0.465116279069767,4,0.641732283464567,10,"SCAMP1"
"MBNL3",6.44148773783973e-28,-0.490563934487676,0.103,0.364,1.70602802736685e-23,0.528301886792453,4,0.791281373844122,9,"MBNL3"
"EXOC5",7.8325715390539e-20,-0.490535799218409,0.322,0.561,2.07445657211843e-15,0.349397590361446,5,0.681818181818182,10,"EXOC5"
"ILVBL",3.05979138145124e-16,-0.490143114876128,0.47,0.641,8.10385747377362e-12,0.450413223140496,6,0.696468820435763,11,"ILVBL"
"GIN1",1.37553051572752e-09,-0.489973199997674,0.078,0.189,3.64309257090435e-05,0.45,4,0.724489795918367,8,"GIN1"
"ATG101",1.47946831400259e-34,-0.489833005477281,0.474,0.81,3.91837182963586e-30,0.385245901639344,6,0.537136066547831,10,"ATG101"
"SDHD",2.59421764612529e-45,-0.48968426559207,0.717,0.948,6.87078543576282e-41,0.401084010840108,6,0.487309644670051,11,"SDHD"
"RPL23A",3.37970847816204e-31,-0.489374820740978,0.924,0.998,8.95115790441215e-27,0.352941176470588,6,0.465508924264351,11,"RPL23A"
"FKBP15",3.43042834715402e-24,-0.489340671522789,0.223,0.478,9.08548947743742e-20,0.504347826086956,4,0.640845070422535,10,"FKBP15"
"NDUFB3",2.13958496254355e-51,-0.489335411215367,0.73,0.958,5.6666907732966e-47,0.390957446808511,5,0.48216976393772,11,"NDUFB3"
"KBTBD7",3.11464716040357e-14,-0.48913661488793,0.138,0.312,8.24914300432885e-10,0.704225352112676,5,0.515432098765432,10,"KBTBD7"
"APEH",4.53716844950668e-24,-0.489060221799957,0.544,0.734,1.20166906385185e-19,0.389285714285714,5,0.612057667103539,11,"APEH"
"ITGAV",4.10278570162973e-55,-0.488959186688215,0.282,0.731,1.08662279307663e-50,0.372413793103448,6,0.55467720685112,11,"ITGAV"
"FGF11",4.08093103323514e-17,-0.488786670785506,0.049,0.21,1.08083458415233e-12,0.68,4,0.841743119266055,7,"FGF11"
"PRPS1",6.54746924243866e-28,-0.488049220372327,0.291,0.565,1.73409722885988e-23,0.393333333333333,4,0.706984667802385,11,"PRPS1"
"IARS2",1.65604459838357e-14,-0.487899244499796,0.691,0.747,4.38603411881889e-10,0.359550561797753,5,0.616870573084353,11,"IARS2"
"COQ10B",6.50065722144733e-31,-0.487710419613432,0.476,0.753,1.72169906510033e-26,0.43265306122449,6,0.578913738019169,11,"COQ10B"
"ALYREF",3.99512506363699e-33,-0.487527385580148,0.33,0.71,1.05810887310426e-28,0.370588235294118,5,0.52135593220339,11,"ALYREF"
"SLC16A1",0.0265856872881372,-0.487384379771051,0.138,0.179,1,0.830985915492958,3,0.776280323450135,8,"SLC16A1"
"CARNMT1",1.31346763684372e-12,-0.487062584840322,0.105,0.26,3.4787190361806e-08,0.314814814814815,4,0.458410351201479,10,"CARNMT1"
"PAICS",6.05239324059924e-25,-0.487048911852623,0.472,0.739,1.60297634977271e-20,0.390946502057613,5,0.527994791666667,11,"PAICS"
"PIGS",5.64794890300046e-31,-0.48652932992526,0.429,0.714,1.49585926695967e-26,0.416289592760181,5,0.601483479433581,10,"PIGS"
"MYL12B",6.64162215325875e-48,-0.486120213295633,0.932,0.988,1.75903362729058e-43,0.38125,6,0.469069654164637,11,"MYL12B"
"MZT2B",4.51430938262331e-08,-0.485936882443455,0.806,0.973,0.00119561483998778,0.407228915662651,5,0.469569520039584,11,"MZT2B"
"BAIAP2L1",1.83757904040421e-47,-0.485601974130306,0.584,0.874,4.86682808851056e-43,0.388704318936877,6,0.524229074889868,11,"BAIAP2L1"
"PPWD1",2.68362642018395e-15,-0.48554615829308,0.266,0.456,7.10758457385719e-11,0.445255474452555,5,0.590717299578059,10,"PPWD1"
"CD164",2.13150515795064e-28,-0.485526963888534,0.773,0.869,5.64529141083228e-24,0.369346733668342,6,0.529900332225914,11,"CD164"
"CUL1",4.01548202624971e-28,-0.485249098713522,0.472,0.734,1.06350041465223e-23,0.358024691358025,6,0.602228047182176,10,"CUL1"
"PSMG1",4.24508320319764e-29,-0.485002668278518,0.408,0.726,1.12431028636689e-24,0.366666666666667,5,0.545092838196287,11,"PSMG1"
"CDC26",3.13795109385418e-41,-0.484351767865087,0.384,0.771,8.31086347207279e-37,0.353535353535354,5,0.570536828963795,10,"CDC26"
"CSNK1A1",1.88318210661089e-39,-0.484087922621316,0.79,0.955,4.98760780935895e-35,0.366093366093366,6,0.481108312342569,11,"CSNK1A1"
"SYTL4",7.7247020940717e-28,-0.484001754266809,0.173,0.44,2.04588734961489e-23,0.471910112359551,5,0.841356673960613,9,"SYTL4"
"DNAJB9",1.49005549305692e-19,-0.483867136682862,0.596,0.777,3.94641197336124e-15,0.355048859934853,6,0.571251548946716,11,"DNAJB9"
"NCOA7",1.13776134788176e-48,-0.483859688604849,0.594,0.865,3.01336092986483e-44,0.431372549019608,5,0.526989426822482,10,"NCOA7"
"HIF1A",8.7057219162518e-27,-0.483828222658556,0.532,0.819,2.30571044951929e-22,0.408759124087591,5,0.507936507936508,11,"HIF1A"
"HSPD1",1.95662992037686e-18,-0.483117816620845,0.917,0.983,5.18213434411811e-14,0.38135593220339,6,0.468658178256611,11,"HSPD1"
"SLC18A2",4.38149014904438e-19,-0.483003152417704,0.05,0.228,1.16043766597441e-14,0.346153846153846,3,0.778012684989429,8,"SLC18A2"
"FBL",3.71341391524108e-43,-0.482966561167552,0.565,0.885,9.83497675451599e-39,0.405498281786942,5,0.501086956521739,11,"FBL"
"HDAC2",2.2430749995363e-26,-0.482725309471109,0.569,0.792,5.94078413627188e-22,0.443686006825939,6,0.577156743620899,11,"HDAC2"
"FECH",5.70578149361779e-12,-0.482172033052136,0.138,0.287,1.51117622858467e-07,0.380281690140845,4,0.476510067114094,10,"FECH"
"PIGB",9.6224915784708e-17,-0.481323906016156,0.138,0.328,2.54851689455799e-12,0.47887323943662,4,0.615271659324523,9,"PIGB"
"PCSK7",1.67830192324066e-28,-0.481314551650935,0.235,0.501,4.4449826437029e-24,0.396694214876033,5,0.701535508637236,11,"PCSK7"
"THAP1",1.31433691815505e-17,-0.481299275299091,0.155,0.363,3.48102132773365e-13,0.4,4,0.621192052980132,10,"THAP1"
"GOLGA7",1.1468661340783e-31,-0.481246780121073,0.456,0.761,3.03747495610637e-27,0.378723404255319,6,0.567994939911448,11,"GOLGA7"
"USMG5",3.54386696398511e-39,-0.481129817711208,0.788,0.974,9.38593165411457e-35,0.37192118226601,6,0.474048442906574,11,"USMG5"
"LOC389831",2.35136288287786e-23,-0.481120647723831,0.085,0.307,6.22758459530202e-19,0.727272727272727,3,0.84458398744113,8,"LOC389831"
"ASCC1",6.05743347659986e-35,-0.480998412335006,0.221,0.545,1.60431125627747e-30,0.394736842105263,4,0.628091872791519,11,"ASCC1"
"EIF2B2",2.70522480673502e-25,-0.480903389203298,0.313,0.599,7.1647879006377e-21,0.341614906832298,5,0.556626506024096,11,"EIF2B2"
"EFR3A",5.36929908002088e-27,-0.480824126128752,0.489,0.731,1.42205886134353e-22,0.424603174603175,6,0.577353522053983,10,"EFR3A"
"ATP6V1G1",1.82242507821139e-35,-0.480683027690236,0.779,0.972,4.82669281964287e-31,0.399002493765586,6,0.474752475247525,11,"ATP6V1G1"
"FAM92A1",1.38836141922321e-05,-0.480452872228117,0.101,0.181,0.367707521881267,0.384615384615385,5,0.327127659574468,11,"FAM92A1"
"RNF26",1.61964806209586e-31,-0.48036802889546,0.359,0.655,4.28963789246089e-27,0.497297297297297,5,0.646108663729809,10,"RNF26"
"ZWILCH",8.93501510534982e-18,-0.480270477715503,0.074,0.249,2.3664387506519e-13,0.473684210526316,4,0.547388781431335,9,"ZWILCH"
"SRPR",5.39927530031669e-25,-0.479926263062993,0.678,0.823,1.42999806328888e-20,0.398280802292264,6,0.556984219754529,11,"SRPR"
"RAF1",6.17874441903393e-26,-0.479509525388114,0.369,0.644,1.63644045938114e-21,0.347368421052632,5,0.648729446935725,11,"RAF1"
"GUCD1",5.5043434523147e-20,-0.479147303717111,0.52,0.685,1.45782536334555e-15,0.414179104477612,5,0.668539325842697,11,"GUCD1"
"LEPROTL1",4.07650650834807e-45,-0.47893986586168,0.348,0.73,1.07966274873599e-40,0.385474860335196,5,0.582069874752802,11,"LEPROTL1"
"TPD52L2",3.79951944175076e-35,-0.478733101977982,0.608,0.838,1.00630272414769e-30,0.408945686900958,6,0.54707233065442,11,"TPD52L2"
"DSCR3",4.16137981310462e-25,-0.478192166308223,0.363,0.615,1.10214144350076e-20,0.438502673796791,5,0.661189358372457,10,"DSCR3"
"NEDD1",8.060663710517e-15,-0.477741440841075,0.161,0.348,2.13486678373043e-10,0.481927710843373,5,0.56984785615491,10,"NEDD1"
"ATL3",2.28111639542938e-24,-0.477711964396893,0.621,0.778,6.0415367732947e-20,0.434375,5,0.590346534653465,11,"ATL3"
"DUXAP10",1.34997453598757e-18,-0.47739377708847,0.181,0.406,3.57540755856309e-14,0.741935483870968,4,0.592417061611374,8,"DUXAP10"
"TRIM27",2.6959165934283e-27,-0.477207809068322,0.476,0.734,7.14013509769484e-23,0.4,5,0.567496723460026,10,"TRIM27"
"PAPD4",4.97220953829079e-33,-0.477111079474397,0.21,0.529,1.31688969621632e-28,0.564814814814815,5,0.683348498635123,10,"PAPD4"
"SPSB1",3.49225555126e-12,-0.477077754004967,0.324,0.512,9.24923882751212e-08,0.401197604790419,4,0.43984962406015,10,"SPSB1"
"COX7B",3.74367494968713e-51,-0.477076711698543,0.823,0.974,9.91512310424637e-47,0.370283018867925,6,0.476284584980237,11,"COX7B"
"ATP2A3",1.20942655878654e-13,-0.476938955419973,0.029,0.153,3.20316624094615e-09,0.466666666666667,3,0.889937106918239,7,"ATP2A3"
"TMX1",5.25675626162123e-32,-0.476879323595009,0.497,0.778,1.39225189589038e-27,0.38671875,5,0.564975247524752,10,"TMX1"
"CLIC1",8.99280525478145e-75,-0.476710832713187,0.866,0.98,2.38174447172887e-70,0.385650224215247,6,0.471281296023564,11,"CLIC1"
"G3BP1",2.07720388681019e-37,-0.47643068616358,0.736,0.926,5.50147449421678e-33,0.398416886543536,6,0.494282744282744,11,"G3BP1"
"DLG5",4.66901068561781e-46,-0.476407628954407,0.373,0.79,1.23658748008588e-41,0.338541666666667,6,0.557856272838002,9,"DLG5"
"PINK1",4.83347389178544e-24,-0.476378963987822,0.48,0.704,1.28014556023937e-19,0.48582995951417,5,0.650034176349966,11,"PINK1"
"AP3B1",3.08138937017485e-32,-0.476318452297251,0.346,0.66,8.16105974690808e-28,0.438202247191011,5,0.659620991253644,11,"AP3B1"
"CEP135",2.1567467088532e-14,-0.476056919614882,0.082,0.241,5.71214365839771e-10,0.380952380952381,4,0.620758483033932,9,"CEP135"
"CARD16",2.56894396752441e-43,-0.476048596177599,0.452,0.775,6.80384809798841e-39,0.40343347639485,6,0.587212911235258,10,"CARD16"
"VDAC3",3.35492643376804e-33,-0.475671204509152,0.662,0.9,8.88552265983466e-29,0.375366568914956,6,0.49572192513369,11,"VDAC3"
"CIDECP",1.50063439011727e-11,-0.475268524762865,0.082,0.213,3.97443018222559e-07,0.404761904761905,4,0.63431151241535,10,"CIDECP"
"UFD1L",4.0916389053375e-38,-0.474748588103544,0.544,0.824,1.08367056407864e-33,0.464285714285714,6,0.5569176882662,11,"UFD1L"
"SNRPD2",1.47576770868381e-10,-0.474389626277952,0.856,0.986,3.90857077644907e-06,0.36734693877551,6,0.46875,11,"SNRPD2"
"CHST3",0.00159665941647814,-0.473923786707452,0.062,0.108,1,0.5,4,0.245535714285714,9,"CHST3"
"EML2",1.53672212878337e-31,-0.47357140509965,0.351,0.662,4.07000855808275e-27,0.469613259668508,4,0.558139534883721,9,"EML2"
"MDK",4.2160398500638e-31,-0.473359899343254,0.868,0.976,1.1166181542894e-26,0.389261744966443,6,0.474358974358974,11,"MDK"
"HIST1H2BK",1.0034883259397e-28,-0.473289566674072,0.744,0.881,2.65773883125131e-24,0.394255874673629,5,0.521857923497268,11,"HIST1H2BK"
"COPS4",1.10088640684614e-29,-0.473170860472591,0.317,0.627,2.91569764853199e-25,0.404907975460123,5,0.535686876438987,10,"COPS4"
"GNPAT",1.0897723480273e-19,-0.472952564077768,0.462,0.65,2.8862620637503e-15,0.348739495798319,5,0.682962962962963,11,"GNPAT"
"BANK1",1.12272808048862e-17,-0.472920009122833,0.087,0.272,2.9735453211741e-13,0.977777777777778,2,0.851590106007067,9,"BANK1"
"SARS2",1.35368738049013e-07,-0.472903644792632,0.192,0.31,0.00358524102722812,0.505050505050505,4,0.430124223602484,9,"SARS2"
"THOC7",2.526181540125e-36,-0.472833865722422,0.534,0.825,6.69059180902105e-32,0.367272727272727,6,0.549854227405248,11,"THOC7"
"TCEAL8",1.83805570624222e-30,-0.472292081649617,0.553,0.791,4.86809053798253e-26,0.371929824561403,6,0.567518248175182,11,"TCEAL8"
"GATA2-AS1",4.19638919185936e-39,-0.472192994484599,0.12,0.467,1.11141367746395e-34,0.564516129032258,4,0.868041237113402,9,"GATA2-AS1"
"MFF",3.91035492777171e-39,-0.472126227107485,0.598,0.872,1.03565750262034e-34,0.409090909090909,6,0.524282560706402,10,"MFF"
"KIAA1524",2.41653446320483e-08,-0.472052320689224,0.058,0.153,0.0006400191525798,0.733333333333333,3,0.437106918238994,8,"KIAA1524"
"EID3",2.49571461128949e-11,-0.471527237339657,0.068,0.196,6.60990014800021e-07,0.6,3,0.508599508599509,8,"EID3"
"SNAPC5",1.00213435625805e-39,-0.471215718667739,0.338,0.73,2.65415284254945e-35,0.511494252873563,6,0.581410678971655,11,"SNAPC5"
"C15orf41",1.52060347637994e-05,-0.470851985141968,0.058,0.125,0.402731830719228,0.633333333333333,3,0.419230769230769,10,"C15orf41"
"MGAT1",6.67256668431911e-31,-0.470839140847935,0.567,0.808,1.76722928634192e-26,0.376712328767123,6,0.564880952380952,11,"MGAT1"
"TM9SF3",2.65944085861548e-32,-0.470813159985354,0.658,0.834,7.0435291140431e-28,0.40117994100295,6,0.552221581073283,11,"TM9SF3"
"FOXN2",1.55829586397697e-31,-0.470260280985322,0.171,0.47,4.12714659574302e-27,0.386363636363636,5,0.591606960081883,10,"FOXN2"
"ERBB2IP",8.80552729455109e-23,-0.469693534170333,0.569,0.781,2.33214390396186e-18,0.334470989761092,6,0.583230579531443,10,"ERBB2IP"
"GOT1",4.82956229293709e-18,-0.469371363779748,0.357,0.583,1.27910957328439e-13,0.440217391304348,4,0.445086705202312,10,"GOT1"
"ZCCHC9",7.09637373418501e-34,-0.468376292747907,0.342,0.661,1.8794745834989e-29,0.346590909090909,6,0.575691411935953,10,"ZCCHC9"
"ASCC2",3.41024330654926e-25,-0.468351734911351,0.41,0.651,9.03202939739572e-21,0.454976303317536,5,0.671840354767184,10,"ASCC2"
"FAM47E",2.64766797379253e-09,-0.468320648043075,0.072,0.182,7.0123486285895e-05,0.459459459459459,4,0.87037037037037,9,"FAM47E"
"NXT2",4.31090194930422e-17,-0.468211810642261,0.19,0.387,1.14174238127322e-12,0.408163265306122,5,0.772670807453416,10,"NXT2"
"SQSTM1",7.26285209839743e-42,-0.467973490107437,0.977,0.994,1.92356637826056e-37,0.371769383697813,6,0.467312348668281,11,"SQSTM1"
"CLIP1",1.28764320825215e-35,-0.467815833777168,0.623,0.886,3.41032303705581e-31,0.367601246105919,5,0.49728555917481,10,"CLIP1"
"COX16",1.35726569268401e-41,-0.466800217235999,0.631,0.915,3.59471818707359e-37,0.403076923076923,5,0.500525762355415,11,"COX16"
"NTAN1",4.64652676580715e-31,-0.466657330029662,0.268,0.594,1.23063261392402e-26,0.41304347826087,4,0.645344129554656,9,"NTAN1"
"TSPAN7",0.174067893715051,-0.466653169487209,0.266,0.27,1,0.481751824817518,4,0.898395721925134,9,"TSPAN7"
"FAM120AOS",3.50067025741198e-32,-0.465959507963481,0.536,0.813,9.27152517675563e-28,0.449275362318841,6,0.546745562130178,11,"FAM120AOS"
"C6orf62",2.65412282843072e-12,-0.465240872034908,0.926,0.944,7.02944431109877e-08,0.389937106918239,6,0.489296636085627,11,"C6orf62"
"IFITM10",8.4804316480752e-17,-0.46501028137958,0.066,0.237,2.24604232199272e-12,0.470588235294118,3,0.610547667342799,9,"IFITM10"
"PIP4K2C",1.27171605744298e-34,-0.464836984469595,0.383,0.687,3.36813997813773e-30,0.451776649746193,6,0.619747899159664,11,"PIP4K2C"
"HSPA14",2.09773857359822e-20,-0.464642996091833,0.305,0.543,5.55586061217489e-16,0.369426751592357,5,0.603723404255319,10,"HSPA14"
"PSTPIP2",2.06079047960895e-12,-0.464213302105197,0.078,0.215,5.4580035852443e-08,0.55,4,0.632286995515695,8,"PSTPIP2"
"SNRNP48",5.18574350228424e-26,-0.463415871070676,0.196,0.469,1.37344416657998e-21,0.445544554455446,5,0.705338809034908,11,"SNRNP48"
"FAM24B",1.32108946237108e-10,-0.4634039177058,0.054,0.168,3.49890544108981e-06,0.5,3,0.485714285714286,10,"FAM24B"
"EIF2S3",7.38862579058086e-29,-0.462418445725314,0.88,0.97,1.95687754063534e-24,0.375275938189845,6,0.47718253968254,11,"EIF2S3"
"TMEM116",1.10440090426651e-07,-0.462281847889402,0.192,0.311,0.00292500579494985,0.393939393939394,4,0.57032457496136,9,"TMEM116"
"PES1",1.73131287081897e-28,-0.462065383533228,0.313,0.599,4.58538213836404e-24,0.416149068322981,5,0.681672025723473,11,"PES1"
"TRMT2A",4.93332899755674e-18,-0.461970926716763,0.285,0.486,1.3065921850029e-13,0.510204081632653,6,0.696039603960396,11,"TRMT2A"
"MRE11A",6.41477230265397e-17,-0.461857953306513,0.181,0.375,1.6989524443579e-12,0.505376344086022,4,0.706410256410256,10,"MRE11A"
"GRK6",4.2199345494568e-37,-0.461724196599821,0.258,0.615,1.11764966542363e-32,0.390977443609023,5,0.655981235340109,10,"GRK6"
"NOP16",3.68810878239024e-28,-0.461559654828974,0.47,0.793,9.76795611016056e-24,0.409090909090909,6,0.498179611650485,10,"NOP16"
"MANBA",1.43831506111401e-21,-0.461375154716194,0.34,0.559,3.80937743936046e-17,0.394285714285714,5,0.770887166236003,10,"MANBA"
"AGR2",4.62894726864337e-09,-0.461187126475839,0.699,0.737,0.00012259766841002,0.413888888888889,6,0.624428478118877,11,"AGR2"
"PXDN",5.63893914516863e-38,-0.460807754556775,0.219,0.561,1.49347303259791e-33,0.486725663716814,5,0.76137339055794,8,"PXDN"
"ATG5",2.44954909691022e-26,-0.460764873765488,0.458,0.693,6.48763078316673e-22,0.432203389830508,5,0.645833333333333,11,"ATG5"
"ZC3HAV1L",8.12005671732034e-35,-0.460480136139676,0.103,0.409,2.15059702158229e-30,0.452830188679245,5,0.611764705882353,11,"ZC3HAV1L"
"TSSC1",2.22695098761349e-23,-0.46012304004168,0.183,0.437,5.89807969069432e-19,0.446808510638298,5,0.613861386138614,9,"TSSC1"
"FES",6.71751205538948e-22,-0.460017286788518,0.167,0.399,1.7791330678699e-17,0.581395348837209,4,0.861278648974668,7,"FES"
"BSPRY",9.46939465392718e-32,-0.459781644934849,0.33,0.653,2.50796917409261e-27,0.458823529411765,6,0.629793510324484,10,"BSPRY"
