"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts"
"AURKAIP1",1.81305301186873e-09,-0.271792879439882,0.866,0.874,4.80187090193434e-05,0.328310010764263,13,0.348,10
"PPOX",1.93214510214696e-09,0.4488119874681,0.416,0.308,5.11728630303623e-05,0.643497757847534,9,0.4375,7
"STRAP",1.94152415767599e-09,0.321299299214968,0.736,0.628,5.14212673160487e-05,0.379746835443038,12,0.342618384401114,9
"RAB25",2.05633446470115e-09,-0.442081290423529,0.664,0.799,5.446201829761e-05,0.300140252454418,12,0.365426695842451,9
"HTRA1",2.13529210661605e-09,0.283441686348063,0.323,0.198,5.65532114437261e-05,0.363112391930836,11,0.460176991150442,6
"TRIO",2.318743955849e-09,0.275377450039182,0.428,0.288,6.14119336706607e-05,0.566448801742919,11,0.345454545454545,6
"NME7",2.36068922891458e-09,0.268329340089393,0.459,0.341,6.25228542278028e-05,0.529411764705882,12,0.348717948717949,8
"STOML2",2.65929499543981e-09,0.304628440767738,0.637,0.545,7.04314279542235e-05,0.368421052631579,13,0.333333333333333,8
"TMED1",3.4123505180575e-09,0.303761668600589,0.583,0.46,9.03761034707528e-05,0.337060702875399,13,0.399239543726236,8
"CCT5",3.50900024407683e-09,0.358532742341905,0.835,0.795,9.29358714643748e-05,0.359375,12,0.36043956043956,9
"TECR",3.62516804306645e-09,0.283826627573319,0.83,0.787,9.60125756206149e-05,0.335578002244669,12,0.382222222222222,9
"KIF3A",3.96467638964112e-09,0.350589395686039,0.476,0.367,0.000105004454179645,0.551859099804305,10,0.428571428571429,8
"ARHGAP27",4.29426518661061e-09,0.282467332121187,0.365,0.233,0.000113733613467382,0.443877551020408,12,0.406015037593985,5
"PCM1",4.34736960647086e-09,0.305127243839765,0.719,0.628,0.000115140084027381,0.402849740932642,12,0.356545961002786,8
"EVA1C",4.37580670091184e-09,0.27373257166052,0.583,0.474,0.00011589324047365,0.389776357827476,10,0.328413284132841,7
"PHLDA2",4.53318535525195e-09,0.312677277235836,0.62,0.533,0.000120061414133848,0.44812030075188,10,0.373770491803279,8
"NRIP1",4.60973108577974e-09,0.458132250580793,0.512,0.42,0.000122088727806876,0.522768670309654,11,0.316666666666667,8
"CNIH1",4.89379124791875e-09,0.261659251417929,0.595,0.481,0.000129612061201128,0.360501567398119,12,0.352727272727273,9
"TSTA3",5.27600216435567e-09,-0.263181356046854,0.561,0.692,0.00013973491732296,0.284053156146179,13,0.353535353535354,10
"ATP6V0B",5.56437529676886e-09,-0.250062882220185,0.817,0.874,0.000147372479734923,0.339794754846066,13,0.356,10
"PXMP4",6.50832249566416e-09,-0.324898660341857,0.308,0.418,0.000172372921297665,0.321212121212121,9,0.606694560669456,7
"MYO1B",6.74920811916854e-09,-0.302428024803798,0.563,0.664,0.000178752777036179,0.332781456953642,12,0.413157894736842,9
"SMPDL3B",7.11182365219699e-09,-0.345737201336193,0.397,0.537,0.000188356649428437,0.476525821596244,10,0.543973941368078,8
"DAND5",9.11944131149523e-09,-0.25277863824912,0.048,0.122,0.000241528403134951,0.431372549019608,8,0.628571428571429,6
"IGFBP4",9.462577372661e-09,0.513496849552312,0.614,0.5,0.000250616361714927,0.47040971168437,11,0.555944055944056,9
"CAPN1",9.81003030378106e-09,0.550166281164342,0.696,0.663,0.000259818652595641,0.299866131191432,12,0.329815303430079,8
"DDIT3",9.89016789543676e-09,-0.355777994061519,0.477,0.61,0.000261941096710642,0.390625,11,0.429799426934097,8
"ERO1A",1.09337816505221e-08,0.306324467388529,0.678,0.573,0.000289581207014077,0.381868131868132,12,0.317073170731707,9
"SLC2A3",1.18806943377783e-08,0.325626730585973,0.136,0.049,0.000314660189536057,0.76027397260274,6,0.785714285714286,5
"UGDH",1.23119604516733e-08,0.297242826754026,0.691,0.61,0.000326082272562567,0.337381916329285,12,0.346704871060172,9
"DAP",1.34771478193426e-08,0.447481544074292,0.766,0.715,0.00035694225999529,0.395377128953771,12,0.322738386308068,9
"STOM",1.40569468576975e-08,0.290365053592717,0.779,0.719,0.000372298237526118,0.374401913875598,12,0.403892944038929,9
"NEDD8",1.63058407082146e-08,-0.287548233793382,0.885,0.879,0.000431860191157063,0.321052631578947,13,0.353876739562624,8
"PIGA",1.76994734200455e-08,-0.291734398556713,0.308,0.409,0.000468770553529906,0.406060606060606,11,0.435897435897436,8
"TANC2",2.00092811119231e-08,0.262181959278922,0.433,0.295,0.000529945810249283,0.509677419354839,9,0.497041420118343,7
"CSF1",2.52323287156669e-08,0.480824068760814,0.345,0.247,0.000668278226034438,0.745945945945946,9,0.539007092198582,5
"PPP1R7",2.5817406332055e-08,0.256834082954521,0.65,0.551,0.000683774006704476,0.406025824964132,13,0.358730158730159,9
"HNRNPA1",3.0366751018222e-08,0.262491556518338,0.927,0.909,0.00080426340071761,0.339698492462312,13,0.348076923076923,10
"SLC25A1",3.45635905179491e-08,0.270394351261783,0.62,0.528,0.000915416694867883,0.308270676691729,13,0.387417218543046,8
"MYADM",3.52681780543862e-08,0.259539453292055,0.649,0.54,0.00093407769577042,0.318965517241379,12,0.449838187702265,8
"PCYT2",3.74937014245552e-08,0.252200534953666,0.443,0.329,0.000993020682229343,0.503157894736842,11,0.372340425531915,8
"CDV3",4.36744379549674e-08,-0.313046175921444,0.696,0.781,0.00115671748923731,0.331994645247657,12,0.384787472035794,8
"KLHDC9",4.67251574580369e-08,0.407732216836036,0.345,0.248,0.00123751579527611,0.675675675675676,10,0.323943661971831,9
"LOX",6.68310991815119e-08,0.320325315893236,0.156,0.066,0.00177002166182234,0.754491017964072,7,0.605263157894737,5
"LAD1",6.79659094271707e-08,0.268100679765675,0.43,0.32,0.00180007711117862,0.40997830802603,11,0.300546448087432,7
"COX4I1",7.42932545810511e-08,-0.269534266700166,0.936,0.956,0.00196765684757914,0.323705179282869,13,0.349177330895795,10
"C1S",7.56342515164497e-08,0.267150907441709,0.14,0.252,0.00200317315141317,0.3,11,0.5,8
"IQCE",7.75512200842831e-08,0.363696315077403,0.471,0.372,0.00205394406393224,0.499009900990099,11,0.352112676056338,9
"TSPYL1",1.0663762005145e-07,0.3013649946519,0.753,0.706,0.00282429736706266,0.367574257425743,12,0.373762376237624,9
"CTSS",1.20647732738432e-07,0.491135707861082,0.768,0.792,0.00319535520157737,0.385922330097087,11,0.370860927152318,10
"TSSC1",1.22274107523666e-07,0.263429021531727,0.307,0.201,0.00323842973776428,0.613981762917933,10,0.373913043478261,8
"CD82",1.53285195773061e-07,0.308435321400562,0.747,0.666,0.00405975841004952,0.329588014981273,12,0.333333333333333,10
"IDO1",1.75974557425481e-07,-0.827823620617304,0.107,0.198,0.00466068615341386,0.478260869565217,7,0.380530973451327,6
"WDR13",2.09796552500081e-07,0.296221355802931,0.617,0.549,0.00555646169296466,0.409365558912387,12,0.308917197452229,9
"GDF15",2.11654140941836e-07,-0.263929924159152,0.695,0.855,0.00560565992284452,0.369973190348525,12,0.347648261758691,8
"ZFYVE19",2.14599112148565e-07,0.270442099541988,0.392,0.281,0.00568365748525474,0.448931116389549,10,0.416149068322981,6
"LOC284454",2.14940573164884e-07,0.692407856060851,0.656,0.607,0.00569270108027194,0.369318181818182,11,0.360230547550432,7
"ZDHHC1",2.21713251096346e-07,0.360898030040092,0.43,0.344,0.00587207545528672,0.637744034707158,11,0.416243654822335,8
"WDR6",2.36809843003933e-07,-0.31648020637181,0.528,0.598,0.00627190869195917,0.352733686067019,13,0.33625730994152,10
"BUB3",2.64109813450085e-07,0.256751296855218,0.591,0.512,0.00699494840922549,0.361198738170347,12,0.368600682593857,7
"BASP1",2.7801182955057e-07,0.649551207917224,0.449,0.395,0.00736314330564685,0.649377593360996,12,0.548672566371681,6
"PGK1",3.06904623914754e-07,0.391892697682504,0.89,0.853,0.00812836896438225,0.349738219895288,13,0.323770491803279,10
"LINC00963",3.15904242714023e-07,0.2642266242237,0.398,0.294,0.0083667238682809,0.548009367681499,9,0.523809523809524,8
"CLTB",3.41843126799448e-07,-0.27356287131935,0.642,0.731,0.00905371521328338,0.314949201741655,13,0.366028708133971,10
"DUSP23",3.46062611503796e-07,0.44112405377919,0.717,0.722,0.00916546826567802,0.422626788036411,13,0.365617433414044,10
"RPL8",3.51745112167646e-07,-0.28187066146366,0.969,0.981,0.00931596929576009,0.342307692307692,13,0.345811051693405,10
"PLXNB2",3.53839456646112e-07,0.258306023267434,0.814,0.74,0.00937143800927228,0.3631156930126,12,0.33806146572104,9
"SERINC2",3.60617274485112e-07,0.251212951052463,0.794,0.726,0.00955094851473818,0.353286384976526,12,0.390361445783133,9
"ODF2L",3.85818584244795e-07,0.373652124723524,0.679,0.65,0.0102184052037234,0.429355281207133,13,0.368279569892473,10
"DPY30",4.06219466037018e-07,0.270439483683077,0.818,0.76,0.0107587225579904,0.359908883826879,12,0.379310344827586,10
"ETF1",4.10590802287425e-07,-0.268882380936205,0.641,0.736,0.0108744973985825,0.316860465116279,12,0.353919239904988,9
"USP2",4.49913924913158e-07,0.369521149769809,0.347,0.269,0.011915970301325,0.766129032258065,12,0.37012987012987,8
"KRT18",4.9163662265629e-07,0.430846033673899,0.962,0.977,0.0130209959510518,0.343992248062016,12,0.338103756708408,10
"AHNAK2",5.05400643542958e-07,0.305732300652501,0.361,0.257,0.0133855360442352,0.509043927648579,11,0.394557823129252,8
"MXD4",5.72038599855227e-07,-0.250344026962347,0.515,0.6,0.0151504423171657,0.336347197106691,11,0.41399416909621,9
"BHLHE40",5.76016227396618e-07,0.365425008664876,0.526,0.425,0.0152557897825994,0.436170212765957,11,0.300411522633745,9
"ZMYND12",6.47806215904032e-07,0.288007754092698,0.254,0.163,0.0171571476282183,0.82051282051282,9,0.462365591397849,6
"APP",7.51168530792395e-07,1.33109960098207,0.871,0.853,0.0198946985380366,0.398930481283422,11,0.342213114754098,9
"UNC93B1",8.92098010256423e-07,0.329406248407051,0.692,0.659,0.0236272158016414,0.386792452830189,11,0.36604774535809,10
"CYR61",1.07500848816313e-06,-0.26905806194202,0.721,0.815,0.0284715998090005,0.363049095607235,11,0.396995708154506,10
"SLC12A2",1.08335228444594e-06,0.43661124142105,0.686,0.691,0.0286925852535507,0.457880434782609,10,0.316455696202532,9
"TCP1",1.09024679673834e-06,0.279107974235627,0.761,0.748,0.0288751864116149,0.353733170134639,11,0.394859813084112,10
"IGFBP2",1.12395721859387e-06,0.657652211436243,0.749,0.671,0.0297680069344586,0.398009950248756,11,0.432291666666667,9
"PRDX5",1.16920608700607e-06,0.61504134949248,0.954,0.941,0.0309664232143557,0.328125,13,0.345724907063197,10
"CENPF",1.31757431302441e-06,0.303160520643903,0.14,0.061,0.0348959556804515,0.56,11,0.571428571428571,5
"MEG3",1.33812060345829e-06,0.374605046208956,0.115,0.044,0.0354401241825929,0.788617886178862,7,0.76,5
"IL6",1.37697147936843e-06,0.497145025959394,0.251,0.152,0.036469089631073,0.684014869888476,8,0.540229885057471,4
"SLC3A2",1.42891903606257e-06,-0.270685671780797,0.678,0.794,0.0378449206701171,0.359009628610729,12,0.385462555066079,9
"TACSTD2",1.69877442468257e-06,-0.267914472242209,0.937,0.949,0.0449920406377178,0.332338308457711,12,0.349907918968692,10
"SPAG7",1.71514297396776e-06,0.338921373345463,0.606,0.566,0.0454255616655362,0.404615384615385,12,0.351851851851852,9
"XAF1",1.73688960119373e-06,-0.284559876308366,0.534,0.631,0.0460015210876159,0.368237347294939,10,0.445983379501385,10
"FABP5",1.90196324890002e-06,-0.337315584919192,0.201,0.285,0.0503734966471171,0.462962962962963,11,0.539877300613497,7
"ARC",2.12102470525683e-06,-0.268758639281985,0.107,0.187,0.0561753393187272,0.504347826086956,8,0.672897196261682,5
"C3orf58",2.28522709145493e-06,-0.284783396973925,0.238,0.329,0.0605242395171839,0.356862745098039,10,0.409574468085106,8
"NNMT",2.33287428792357e-06,0.827227686518492,0.377,0.318,0.0617861755156558,0.750617283950617,11,0.467032967032967,5
"NR4A2",2.33864729086564e-06,0.316680434289603,0.685,0.631,0.0619390734985764,0.331972789115646,12,0.401662049861496,7
"PRDX2",2.52467162114711e-06,0.255938773164875,0.842,0.837,0.0668659278860813,0.339601769911504,13,0.348643006263048,8
"BPTF",2.74998014843003e-06,-0.261644284777523,0.736,0.809,0.0728332242311695,0.329113924050633,12,0.365010799136069,9
"NUDC",2.81323224095058e-06,0.512831480935259,0.864,0.893,0.0745084559015761,0.348435814455232,12,0.346379647749511,10
"LY6E",3.0669100119234e-06,0.274139236363335,0.917,0.907,0.0812271116657913,0.335365853658537,12,0.346820809248555,10
"NUDT9",3.38085358523824e-06,-0.266636556307752,0.385,0.483,0.0895419072050347,0.329297820823245,10,0.543478260869565,9
"GLUD1",3.71282777744523e-06,0.257479740007998,0.643,0.579,0.098334243685637,0.333333333333333,11,0.323262839879154,8
"SERINC5",4.17593480846379e-06,-0.266294672561361,0.608,0.722,0.110599633402163,0.352760736196319,11,0.346246973365617,9
"TUBA1B",4.8049168272825e-06,0.305183782914495,0.858,0.888,0.127258222170577,0.328990228013029,12,0.352362204724409,10
"EIF2B2",4.97721056679692e-06,0.277765463229153,0.409,0.313,0.131821421861616,0.398633257403189,11,0.312849162011173,9
"TKT",5.00298843772885e-06,0.53892032540237,0.78,0.848,0.132504148773249,0.362007168458781,12,0.334020618556701,10
"CEACAM6",5.36606091280334e-06,0.596007527635035,0.743,0.846,0.142120123275596,0.455457967377666,12,0.367768595041322,9
"ISG15",6.38525976502744e-06,-0.598326083793867,0.829,0.692,0.169113604876752,0.344943820224719,12,0.454545454545455,10
"MON2",6.63103951281705e-06,0.52921003712349,0.484,0.413,0.17562308149696,0.64354527938343,10,0.478813559322034,7
"CTSL",7.5913749204086e-06,0.314263359667689,0.568,0.523,0.201057564767022,0.408196721311475,11,0.341137123745819,9
"ZC2HC1A",7.59625723486193e-06,0.328140604806782,0.461,0.397,0.201186872865318,0.602020202020202,11,0.343612334801762,10
"RAB38",8.63249006253229e-06,0.275197903223576,0.327,0.248,0.228631499306168,0.464387464387464,10,0.436619718309859,6
"ZBED5-AS1",9.56086335844897e-06,0.287247546347252,0.459,0.386,0.253219466048521,0.517241379310345,11,0.334841628959276,9
"CXCR4",9.71313157448754e-06,0.53038572726181,0.174,0.101,0.257252289750303,0.93048128342246,7,0.344827586206897,6
"AKR7A2",1.11098250336016e-05,-0.300169374902223,0.649,0.729,0.294243716014939,0.379310344827586,13,0.369304556354916,9
"LLPH",1.13794282748413e-05,0.290211742727904,0.608,0.561,0.301384157859172,0.519938650306748,12,0.38006230529595,9
"TGFBI",1.36711113138868e-05,0.577757189937917,0.374,0.304,0.362079383148293,0.718204488778055,9,0.413793103448276,8
"ZC3HAV1",1.55497856335916e-05,-0.385887481756948,0.736,0.797,0.411836072505673,0.30379746835443,12,0.403508771929825,9
"TRAPPC6A",1.74880478619971e-05,-0.310140432543207,0.54,0.638,0.463170947624994,0.309153713298791,13,0.361643835616438,10
"SAR1A",1.98379527555205e-05,-0.385733564056272,0.768,0.832,0.525408178729961,0.303398058252427,12,0.34453781512605,9
"SLC44A4",2.05646893938427e-05,0.355026835913561,0.734,0.668,0.544655798595925,0.411167512690355,12,0.405759162303665,9
"KCNN4",2.2603330443804e-05,0.284231846038478,0.354,0.273,0.598649206804149,0.473684210526316,11,0.416666666666667,6
"FUCA1",2.39402236996176e-05,-0.286360983709935,0.563,0.642,0.634056824684373,0.327814569536424,11,0.326975476839237,9
"RAB27A",2.45936001278034e-05,0.262529192403133,0.537,0.493,0.651361499384874,0.364583333333333,13,0.358156028368794,8
"SP100",2.74358258032975e-05,-0.347441175211906,0.685,0.736,0.726637846400334,0.336054421768707,12,0.432304038004751,10
"GADD45B",2.799493633921e-05,-0.610003560101326,0.763,0.781,0.741445888943978,0.335775335775336,12,0.409395973154362,8
"UQCRC1",3.30560583655514e-05,0.250344459424073,0.786,0.747,0.875489705811629,0.33926453143535,12,0.344262295081967,10
"TMEM176A",3.39509932739854e-05,0.294985172978417,0.216,0.136,0.899192056861504,0.431034482758621,7,0.487179487179487,7
"PHKG2",3.5310929464201e-05,-0.292394495511776,0.575,0.626,0.935209966859363,0.411669367909238,12,0.363128491620112,9
"ASRGL1",3.67570562891152e-05,0.356637350754352,0.41,0.336,0.973510635817215,0.470454545454545,11,0.567708333333333,6
"CEBPD",4.89411099296013e-05,-0.622654624924999,0.85,0.883,1,0.354166666666667,12,0.364356435643564,8
"NFKBIZ",5.0089667351523e-05,0.291187417895503,0.786,0.741,1,0.358244365361803,12,0.360849056603774,9
"P4HB",5.13529997944742e-05,0.294505984987473,0.925,0.916,1,0.348790322580645,12,0.33587786259542,9
"KPNA2",6.75159422626196e-05,0.302789492141134,0.541,0.47,1,0.370689655172414,11,0.434944237918216,9
"B3GNT7",6.93651522081535e-05,0.613273297804005,0.658,0.601,1,0.443342776203966,12,0.494186046511628,9
"HSH2D",7.94045865155468e-05,-0.26709798308554,0.284,0.365,1,0.321311475409836,12,0.507177033492823,9
"NAMPT",8.27541493125212e-05,0.25520310675571,0.645,0.601,1,0.44364161849711,12,0.357558139534884,8
"THBS1",9.20441158904652e-05,0.339970259630083,0.564,0.516,1,0.492561983471074,12,0.332203389830508,9
"C11orf96",9.81883263428888e-05,0.27659117695872,0.34,0.271,1,0.473972602739726,10,0.335483870967742,4
"ZC3H12A",9.94259317521987e-05,0.258220040785556,0.61,0.544,1,0.305810397553517,12,0.411575562700965,8
"CCL2",0.000140375063957188,0.508422762390837,0.201,0.135,1,0.87037037037037,8,0.649350649350649,5
"COX14",0.000141787120267027,-0.259355026541616,0.762,0.816,1,0.336185819070905,12,0.321199143468951,10
"NEK6",0.000177329651003168,0.270551264850268,0.412,0.344,1,0.46606334841629,11,0.426395939086294,8
"VDAC3",0.000203771485406122,0.274077244213873,0.691,0.673,1,0.399460188933873,11,0.345454545454545,10
"IFIT3",0.000216101692104295,-0.439306324185692,0.3,0.378,1,0.403726708074534,13,0.597222222222222,8
"IFIT1",0.000223479607076191,-0.3818691843315,0.296,0.367,1,0.509433962264151,11,0.747619047619048,6
"GALNT10",0.000228145790215476,0.255289719397914,0.423,0.365,1,0.533039647577093,11,0.315789473684211,8
"CYSTM1",0.000242262312756585,0.481730288462419,0.801,0.848,1,0.376744186046512,13,0.362886597938144,10
"MACC1",0.000245028147221524,0.424677832862108,0.681,0.661,1,0.461012311901505,10,0.37037037037037,8
"CLUAP1",0.000274814808838321,0.396025554640957,0.537,0.528,1,0.538194444444444,11,0.341059602649007,10
"IER3",0.000289762126657283,0.347130489197363,0.819,0.795,1,0.387940841865757,12,0.397802197802198,7
"TARS",0.000305979711986775,0.364156558361358,0.525,0.493,1,0.543516873889876,11,0.382978723404255,10
"TCEB1",0.00046419445220903,-0.273580745163995,0.784,0.801,1,0.325802615933413,13,0.35589519650655,9
"UPP1",0.000519886800014159,0.292112484106351,0.52,0.488,1,0.442652329749104,10,0.28673835125448,8
"RARRES3",0.000621880918882551,-0.433000382550884,0.853,0.774,1,0.336612021857923,11,0.413092550790068,10
"MX1",0.000773815034191746,-0.281553213184584,0.575,0.654,1,0.329011345218801,12,0.438502673796791,9
"PSMB9",0.00080497613199406,-0.320513275037215,0.602,0.684,1,0.408668730650155,12,0.40153452685422,9
"PAIP1",0.00082938623335743,0.350774761929725,0.678,0.694,1,0.418956043956044,11,0.350125944584383,10
"G0S2",0.000875731685429377,0.402510823812329,0.185,0.122,1,0.53030303030303,9,0.257142857142857,8
"MGST1",0.00142737259413825,0.399706356134838,0.719,0.902,1,0.447470817120623,12,0.346899224806202,10
"SEMA4A",0.00174105203373876,-0.284258227776946,0.373,0.444,1,0.4075,12,0.318897637795276,8
"AQP3",0.00179392028173328,0.368793706550373,0.779,0.811,1,0.37200956937799,12,0.359913793103448,8
"SRSF6",0.00187127961803668,-0.29292876348725,0.739,0.799,1,0.307692307692308,12,0.332603938730853,10
"NELFE",0.00220979578150495,0.253916917674078,0.7,0.687,1,0.386151797603196,13,0.374045801526718,9
"AGTRAP",0.00241118225206052,0.274979190113606,0.613,0.589,1,0.437689969604863,12,0.373887240356083,8
"MAFF",0.00259153608438189,0.253678875634469,0.59,0.559,1,0.333333333333333,12,0.40625,8
"RBPMS",0.00301720570026302,-0.250957378798594,0.65,0.682,1,0.327116212338594,11,0.394871794871795,10
"ILF3-AS1",0.00317409822628167,0.267048539654212,0.574,0.521,1,0.404220779220779,12,0.359060402684564,7
"BRIX1",0.00353870662231796,0.278777501842441,0.585,0.552,1,0.445859872611465,12,0.335443037974684,8
