"17-10-20"	"8-7-2-23-22-11-27-18-13-3-5"	"26"	"25"	"24"	"21"	"19"	"16"	"15"	"14"	"12"	"9"	"4"	"6"
"25743"	82.07	0	0	0	0	0	0	17.93	0	0	0	0	0	0
"25744"	8.59	23.31	2.5	1.8	1.88	2.07	0	6.31	2.44	1.96	6.47	6.6	1.58	34.5
"25745"	2.7	2.49	3.96	4.8	0.86	2.04	0.66	59.96	2.45	1.46	2.28	3.83	9.99	2.53
"25746"	17.6	0	3.51	3.61	3.83	3.6	0.71	11.45	3.55	9.73	2.88	10.46	3.03	26.03
"25747"	0	6.4	0.86	1.69	0	0.76	0	28.55	0.47	6.07	2.68	3.48	43.35	5.71
"25748"	4.9	0	0.79	1.4	0.25	0	0	2.11	0.14	44.79	0.35	10.67	4.64	29.96
"25749"	1.05	7.51	0.79	1.57	6.42	0.17	0	49.73	0.87	0	5.4	21.57	0.15	4.76
"25750"	3.63	24.45	3.65	4.24	5.6	2.26	3.18	6.29	3.56	1.42	2.87	0	1.53	37.34
"25751"	2.5	0	4.02	1.87	6.1	2.85	0	18.94	3.13	4.96	1.22	0	14.65	39.75
"25752"	4	0	0	0	0	0	0	1.8	0	47.67	0	4.72	18.59	23.23
"25753"	1.64	0	0.3	0	0	0	0.47	87.5	0.27	1.81	0.27	2.39	0	5.35
"25754"	8.32	32.88	1.81	0	3.48	0	4.1	1.46	0.37	10.58	5.77	7.77	0.32	23.12
"25755"	1.59	20.49	2.09	0.6	1.46	1.67	3.37	14.93	1.14	2.75	2.93	24.58	3.09	19.29
"25756"	9.14	7.29	2.7	2.3	2.35	3.13	0.11	1.7	2.97	6.41	12.55	12.11	4.28	32.97
"25757"	9.23	25.23	0	0	0	0	0	22.47	0	2.46	2.42	2.44	8.79	26.95
"25758"	20.5	0	3.44	1.79	5.32	1.62	0	1.97	2.87	2.41	0	0	2.34	57.74
"25759"	7.86	0	3.64	3.55	3.41	3.33	7.28	5.62	4.17	3.91	1.93	5.54	5.73	44.02
"25760"	12.79	0	3.04	3.21	4.03	2.82	0	10.41	3.39	7.95	1.16	4.38	5.19	41.63
"25761"	17.29	2.33	5.8	9.15	6.75	4.17	1.73	22.99	4.3	6.19	4.45	2.66	4.65	7.55
"25762"	10.53	1.12	7.68	12.24	6.68	5.58	2.55	14.44	6.12	13.66	4.06	2.61	6.29	6.44
"25763"	0	7.96	1.45	0	2.03	2.23	4.92	62.53	0.28	0	0.63	0	4.43	13.54
"25764"	4.97	0	0	0	0	0	0	70.36	0	0	6.89	0	0	17.77
"25765"	11.97	11.41	1.92	0.83	2.11	0.74	0	1.85	1.37	4.33	3.94	6.5	0.99	52.04
"25766"	0	1.66	0	0	0	0	0	76.69	0	1.94	0.43	4.17	0	15.11
"25767"	25.48	0	3.6	3.78	3.08	3.61	0.21	9.48	2.94	1.87	1.44	1.64	6.66	36.21
"25768"	10.97	9.45	0.59	0.73	0.58	0.31	0	19.78	0.67	0	3.75	8.3	8.49	36.4
"25769"	0.67	1.49	1.91	0.65	0	1.22	0	77.68	0.18	5.6	1.82	3.01	0	5.77
"25770"	0.9	0	3.26	4.33	0.85	1.48	0	7.89	1.78	1.67	35.18	9.28	20.42	12.96
"25771"	15.74	6.37	1.89	2.71	1.98	1.93	0	12.82	2.06	0.18	0.7	23.96	4.77	24.89
"25772"	5.85	2.55	2.03	2.91	2.52	1.75	0.13	8.02	2.07	2.43	1.95	4.64	60.64	2.5
"25773"	4.93	3.82	5.4	6.5	7.43	4.64	1.88	19.41	5.66	5.63	5.1	7.55	17.29	4.75
"25774"	1.03	2.51	0	0	0	0	0.22	78.42	0	0	0	1.33	14.51	1.98
"25775"	0.08	0	3.18	9.75	0	0.11	0	67.32	0.42	0	0	0	10.43	8.71
"25776"	2.15	5.88	3.6	3.72	4.71	4.58	0	8.41	3.39	0.81	3.43	9.39	11.17	38.75
"25777"	22.43	0	0	0	2.19	0	0	69.1	0	0	0	0	6.28	0
"25778"	1.25	0	0.5	1.31	1.17	0	6.89	59.27	1.13	2.78	0	3.67	0	22.05
"25779"	16.94	15.03	2.59	2.36	1.98	1.83	0.43	2.69	2.74	2.02	5.17	7.58	5.38	33.27
"25780"	2.19	0	1.85	1.72	1.75	1.17	0.94	58.4	2.14	1.9	1	0.58	7.82	18.53
"25781"	7.4	14.98	2.43	1.43	1.02	2.53	0	25.59	1.88	16.24	1.08	8.14	4.49	12.79
"25782"	2.24	69.01	3.28	8.56	1.12	0.85	0.33	4.97	1.15	3.24	1.54	1.01	2.7	0
"25783"	16.44	2.62	4.94	5.37	1.88	4.09	1.04	27.51	3.02	1.5	3.14	3.48	9.86	15.12
"25784"	0	0	0.63	2.41	3.31	0.31	0	13.33	0.07	2.91	48.53	6.73	16.1	5.67
"25785"	2.31	6.73	4.04	0.87	0	2.45	10.38	1.9	1.26	0.23	3.2	50.53	1.96	14.13
"25786"	4.1	0	4.04	4.8	2.36	3.62	4.44	41.36	4.4	3.58	3.36	5.52	8.72	9.71
"25787"	2.38	0	4.13	2.96	0	0.99	0.31	72.12	1.88	0	6.59	2.12	0	6.52
"25788"	4.8	0	5.62	4.35	2.22	4.48	9.86	11.4	4.68	2.36	9.9	10.65	6.38	23.3
"25789"	5.69	0.74	3.96	4.04	4.7	3.75	2.8	28.53	4.12	4.8	3.69	2.66	29.39	1.12
"25790"	3.17	6.4	3.75	3.13	8.63	3.14	1.11	29.75	3.39	8.33	4.67	2.62	12.37	9.54
"25791"	2.85	19.07	0.87	2.1	3.45	0	0	5.56	0.63	3.83	0	0.85	2.78	58
"25792"	11.45	0	1.98	3.31	3.96	0.21	7.96	5.46	1.15	23.06	0	4.4	3.44	33.62
"25793"	0	0	0.02	0.04	0	0	0	62.77	0.07	0	0	0	0	37.1
"25794"	0	0	0	0	0	0	0	89.01	0	0	9.48	1.51	0	0
"25795"	0	7.97	0	0	0	0	0	50.72	0	0	0	11.58	14.62	15.12
"25796"	21.05	2.24	4.88	5.49	5.38	4.42	3.15	6.63	4.97	4.62	5.98	9.09	6.18	15.94
"25797"	6.39	2.15	6.64	6.8	6.7	6.41	5.09	7.55	6.8	5.98	5.22	2.88	6.54	24.84
"25798"	0.99	0	0.21	0.49	0	0	0.42	73.08	0.33	0	0	0	0	24.48
"25799"	10.51	4.04	0.5	0.9	1.27	0.88	0	6.57	0.65	6.74	4.26	11.99	11.08	40.62
"25800"	29.84	26	1.39	2.96	0.26	0.04	1.51	3.61	0.88	0	7.29	4.32	3.32	18.59
"25801"	0	0	0	0	0	0	0	0	88.15	11.85	0	0	0	0
"25802"	0	0.88	0	0	0	0	0	0	85.98	13.14	0	0	0	0
"25803"	0	0.69	0.42	1.45	0	0.61	0	0	90.71	5.38	0	0.44	0.04	0.25
"25804"	0	0	0	0	0	0	0	0	94.49	5.51	0	0	0	0
"25805"	0	0	0	0	0	0	0	0	75.89	24.11	0	0	0	0
"25806"	0.7	0.36	0.74	0.67	0.48	1.25	0.18	2.14	78.85	12.07	1.11	0.39	0.63	0.44
"25807"	0.06	0.84	0.03	0.21	0	1.09	0	0.25	87.59	8.84	0	0.7	0.09	0.31
"25808"	0	0	0	0	0	0	0	0	79.82	20.18	0	0	0	0
"25809"	0	0	0	0	0	0	0	0	84.53	15.47	0	0	0	0
"25810"	0	0.57	0.03	0	0	4.31	0	1.86	65.72	26.41	0	0	0.29	0.83
"25811"	0	0	0	0	0	0	0	0	47.26	52.74	0	0	0	0
"25812"	0	0	0	0	0	0	0	0	78.83	21.17	0	0	0	0
"25813"	0	0	0	0	0	0	0	0	58.99	41.01	0	0	0	0
"25814"	0	0	0	0	0	0	0	0	85.93	14.07	0	0	0	0
"25815"	0	0	0	0	0	0	0	0	95.04	4.96	0	0	0	0
"25816"	1.32	1.18	1.18	1.42	0.86	1.07	0	0.28	62.4	25.51	0.92	1.86	0.82	1.2
"25817"	0	0	0	0	0	0	0	0	95.23	4.77	0	0	0	0
"25818"	0.91	0.27	1.6	1.04	0.81	1.59	0.63	0.25	73.64	16.28	0.68	1.46	0.73	0.12
"25819"	1.77	2.58	2.03	2.16	1.59	3.42	0.16	2.05	67.27	9.4	1.28	2.54	1.75	2.03
"25820"	0.21	7.86	1.18	14.77	0	0.62	0	6.55	38.4	27.42	0	0	2.97	0
"25821"	0	0	0	0	0	0	0	0	84.3	15.7	0	0	0	0
"25822"	0	0	0	0	0	0	0	0	83.56	16.44	0	0	0	0
"25823"	0	0.18	0	0	0	0	0	0	91.81	7.88	0	0	0	0.13
"25824"	0	0	0	0	0	0	0	0	96.53	3.47	0	0	0	0
"25825"	0	0	0	0	0	0	0	0	74.86	25.14	0	0	0	0
"25826"	0	0	0	0	0	0	0	0	92.09	7.91	0	0	0	0
"25827"	0	0.15	0	0	0	0.12	0	0	99.32	0.4	0	0	0	0
"25828"	0.6	0.45	0.65	0.95	0.55	1.16	0.06	0.92	88.76	4.3	0.37	0.4	0.58	0.26
"25829"	0	0	0	0	0	2.31	0	0	94.16	0.18	0	3.36	0	0
"25830"	0	2.07	0	0	0	0	0	0	93.08	4.85	0	0	0	0
"25831"	0	6.5	0	0	0	0	0	2.04	73.15	10.44	0	0	1.07	6.81
"25832"	0	5.6	0	0	0	0	0	0	94.3	0.11	0	0	0	0
"25833"	2.88	2.33	2.84	2.97	2.66	4.4	1.2	3.26	9.01	59.37	2.36	2.19	2.77	1.77
"25834"	0	0	0	0	0	0	0	0	95.57	4.43	0	0	0	0
"25835"	0	5.14	0	0	0	0	0	0	69.36	25.5	0	0	0	0
"25836"	0.19	0.24	0.18	0.46	0.12	0.73	0	0.48	87.44	9.96	0	0.01	0.16	0.03
"25837"	0.05	3.35	0.01	0.07	0.03	0.17	0	0.04	90.43	5.46	0	0	0.4	0
"25838"	0	0	0	0	0	0	0	0	94.48	5.52	0	0	0	0
"25839"	0	0	0	0	0	0	0	0	77.07	22.93	0	0	0	0
"25840"	0	0	0	0	0	0	0	0	83.86	16.14	0	0	0	0
"25841"	1.66	1.47	1.76	1.74	1.54	2.33	0.52	1.92	56.41	25.42	1.18	1.71	1.57	0.76
"25842"	0	0	0	0	0	0	0	2.09	94.81	3.1	0	0	0	0
"25843"	0	0	0	0	0	0	0	0	82.93	17.07	0	0	0	0
"25844"	3.05	1.81	3.92	2.98	2.84	3.55	1.12	2.86	55.14	14.19	2.3	2.12	2.61	1.52
"25845"	0.46	0.63	0.56	0.61	0.45	0.47	0.25	0.42	94.11	1.11	0.33	0.16	0.41	0.05
"25846"	0	0	0	0	0	0	0	0	89.6	10.4	0	0	0	0
"25847"	0	0	0	0	0	0	0	0	90.61	9.39	0	0	0	0
"25848"	0	0	0	0	0	0	0	0	70.42	29.58	0	0	0	0
"25849"	0	0	0	0	0	0	0	0	38.19	61.81	0	0	0	0
"25850"	0	0	0	0	0	0	0	0	98.77	1.23	0	0	0	0
"25851"	5.72	4.24	6.51	6.95	5.73	5.32	4.17	3.62	10.46	31.67	5.33	3.62	4.79	1.87
"25852"	0	0	0	0	0	0	0	0	95.45	4.55	0	0	0	0
"25853"	0	0	0	0	0	0	0	0	98.63	1.37	0	0	0	0
"25854"	0.45	0.7	0.36	0.45	0.28	1.11	0	1.48	64.89	28.85	0.02	0.45	0.53	0.43
"25855"	0	0	0	0	0	0	0	0	82.07	17.93	0	0	0	0
"25856"	0	2.54	0.06	0	0	1.06	0	1.84	76.83	16.69	0	0	0.22	0.75
"25857"	0	0	0	0	0	0	0	0	73.69	26.31	0	0	0	0
"25858"	0	0	0	0	0	0	0	0	84.15	15.85	0	0	0	0
"25859"	0	0	0	0	0	0	0	0	86.3	13.7	0	0	0	0
"25860"	4.11	3.64	4.38	4.62	3.86	5.57	1.81	4.78	26.25	27.85	3.28	3.65	4.04	2.16
"25861"	0	0	0	0	0	0	0	0	79.15	20.85	0	0	0	0
"25862"	0	0	0	0	0	0	0	0	88.45	11.55	0	0	0	0
"25863"	1.09	4.07	1.91	1.88	0.69	3.59	0	4.82	40.72	32.24	1	2.7	1.88	3.39
"25864"	0	0.42	0	0	0	0.22	0	0.21	86.26	12.89	0	0	0	0
"25865"	0.56	1.71	0.55	0.68	0.53	0.41	0.34	0.28	92.56	1.24	0.41	0.35	0.37	0
"25866"	0	0	0	0.45	0	0.12	0	0	95.93	3.49	0	0	0	0
"25867"	0	0	0	0	0	0	0	0	79.09	20.91	0	0	0	0
"25868"	0	0	0	0	0	0	0	0	40.78	59.22	0	0	0	0
"25869"	3.81	2	3.86	4.05	3.36	3.93	2.32	3.14	47.02	13.7	2.88	4.25	3.29	2.39
"25870"	0	0.03	0.03	0	0	1.15	0	1.08	89.24	8.08	0	0	0.24	0.14
"25871"	0	0	0	0	0	0	0	0.27	71.06	28.68	0	0	0	0
"25872"	0	5.7	0.84	2.89	0	4.97	0	3.17	54.38	25.6	0	0.66	1.08	0.72
"25873"	0	0	0	0	0	0	0	0	80.05	19.95	0	0	0	0
"25874"	0.87	0.98	0.88	0.99	0.76	1.57	0.03	1.38	77.11	12.27	0.57	0.93	0.82	0.84
"25875"	0	0	0	0	0	0	0	0	85.43	14.57	0	0	0	0
"25876"	0	2.73	0.02	0	0	0	0	2.24	63.62	28.32	0	0	0.81	2.26
"25877"	0	0	0	0	0	0	0	0	76.28	23.72	0	0	0	0
"25878"	1.88	0.71	2.06	2.15	1.78	1.97	1.24	1.34	77	3.8	1.66	2	1.63	0.79
"25879"	0	0	0	0	0	0	0	0	68.13	31.87	0	0	0	0
"25880"	0	0	0	0	0	0	0	0	97.09	2.91	0	0	0	0
"25881"	0	1.82	0	0	0	0	0	0	98.12	0	0	0.06	0	0
"25882"	0	0	0	0	0	0	0	0	84.21	14.7	0	1.1	0	0
"25883"	0	0	0	0	0	0	0	0	73	27	0	0	0	0
"25884"	1.36	0.31	1.33	1.33	1.33	1.2	0.8	0.8	86.82	1.63	1.08	0.47	1.03	0.52
"25885"	0.35	0.29	0.36	0.2	0.06	0	0	0	69.87	26.72	0	1.65	0.07	0.44
"25886"	0	0	0	0	0	0	0	0	47.75	52.25	0	0	0	0
"25887"	0.66	0.55	0.69	0.96	0.61	0.71	0.07	0.69	88.43	4.17	0.61	0.68	0.72	0.46
"25888"	0	0	0	0	0	0	0	0	91.68	8.32	0	0	0	0
"25889"	0	0	0	0	0	0	0	0	63.18	36.82	0	0	0	0
"25890"	1.26	5.75	1.21	1.09	1.2	0.86	1.17	0.54	63.72	20.9	0.81	0.59	0.92	0
"25891"	3.86	1.5	4.03	3.83	3.97	1.88	2.64	0.05	6.58	61.99	3.59	3.15	2.64	0.29
"25892"	0	0	0	0	0	0	0	0	64.09	35.91	0	0	0	0
"25893"	0	0.1	0	0	0	0	0	0	96.55	2.61	0	0.74	0	0
"25894"	0.09	0	0.09	0.14	0.07	0.04	0.07	0	98.7	0.26	0.12	0.36	0.06	0
"25895"	0.22	0	0.22	0.22	0.43	0	0.34	0	9.86	88.21	0.06	0.45	0	0
"25896"	0	0	0	0	0	0	0	0	87.66	12.34	0	0	0	0
"25897"	0	0	0	0	0	0	0	0	70.65	29.35	0	0	0	0
"25898"	0.26	0.26	0.37	0.21	0.19	0.4	0.11	0.55	94.97	1.84	0.19	0	0.4	0.24
"25899"	0	0.51	0	0	0	0.06	0	0.41	92.39	6.01	0	0	0	0.63
"25900"	1.18	1.71	1.23	1.23	0.97	2.51	0	2.27	40.23	44.44	0.61	0.93	1.34	1.36
"25901"	0	0	0	0	0	0	0	0	53.42	0	46.58	0	0	0
"25902"	0.03	8.28	0.62	1.29	2.16	0	0	2.81	6.03	0.25	71.21	3.89	0.6	2.83
"25903"	0	0	0	0	0	0	0	0	69.89	0	30.11	0	0	0
"25904"	0	0	0.5	4.08	0	0.03	0	0	87.83	0.6	6.97	0	0	0
"25905"	0	0	0	0	0	0	0	0	69.51	0	30.49	0	0	0
"25906"	0	0	0	0	0	0	0	0	72.28	0	27.72	0	0	0
"25907"	0	0.67	0	0.03	0	0	0	0	67.19	0.63	31.47	0	0	0
"25908"	0	0	0	0	0	0	0	0	93.7	0	6.3	0	0	0
"25909"	1.29	6.35	1.16	1.14	0.99	0.99	1.13	0.64	2.1	1.05	75.77	1.89	0.8	4.69
"25910"	0	0	0	0	0	0	0	0	83.8	0	16.2	0	0	0
"25911"	0	0	0	0	0	0	0	0	21.61	0	78.39	0	0	0
"25912"	0	0	0	0	0	0	0	0	84.37	0	15.63	0	0	0
"25913"	0	1.7	0	0	0	0	0	0	36.83	0	61.47	0	0	0
"25914"	0	3.8	0	0	0	0	0	0	51.01	0	45.19	0	0	0
"25915"	1.83	0	2.25	2.25	1.9	2.18	0.46	1.72	11.52	2.28	70.38	1.41	1.84	0
"25916"	0	0	0.19	0.24	0.34	0.16	0	0.09	28.98	0.1	68.29	0.37	0.14	1.11
"25917"	2.47	0	2.81	2.76	2.53	2.74	1.22	1.96	3.75	2.99	74.44	0.33	2.01	0
"25918"	0	0	0	0	0	0	0	0	76.83	0	23.17	0	0	0
"25919"	0	0	0	0	0	0	0	0	66.42	0	31.14	2.44	0	0
"25920"	0	0	0	0	0	0	0	0	74.28	0	25.72	0	0	0
"25921"	0	0	0	0	0	0	0	0	59.54	0	40.46	0	0	0
"25922"	0	0	0	0	0	0	0	0	60.35	0	39.65	0	0	0
"25923"	0	0	0	0	0	0	0	0	63.76	0	36.24	0	0	0
"25924"	0.18	0	0.65	0.26	0	0.48	0	1.1	25.72	0.31	69.44	0.12	0.92	0.83
"25925"	0	0	0	0	0	0	0	0	41.49	0	58.51	0	0	0
"25926"	0	0	0	0	0	0	0	0	32	0	68	0	0	0
"25927"	0	0	0	0	0	0	0	0	25.56	0	74.44	0	0	0
"25928"	0	0	0	0	0	0	0	0	48.66	0	51.34	0	0	0
"25929"	0	1.65	0	0	0	0	0	0	17.85	0	80.5	0	0	0
"25930"	0	0	0	0	0	0	0	0	24.12	0	75.3	0	0	0.58
"25931"	3.25	0	3.56	3.62	3.28	3.49	2.22	2.46	4.78	3.31	64.28	2.85	2.91	0
"25932"	0	0	0	0	0	0	0	0	60.4	0	39.6	0	0	0
"25933"	1.4	0	1.68	1.46	1.71	1.39	0.09	1.4	6.96	1.42	75.71	1.36	1.39	4.03
"25934"	0.41	0.34	0.59	0.86	0.34	0.67	0.01	0.46	92.03	0.49	2.07	0.95	0.45	0.33
"25935"	0	0	0	0	0	0	0	0	75.89	2.71	21.4	0	0	0
"25936"	0.41	2.09	0.39	0.48	0.22	0.77	0	0.2	91.25	1.96	0.35	0.96	0.27	0.66
"25937"	0.43	0.56	0.61	0.81	0.39	1.04	0.1	0.41	92.8	0.76	0.65	0.55	0.45	0.42
"25938"	0	0	0	0	0	0	0	0	97.83	0	2.17	0	0	0
"25939"	0	0	0	0	0	0	0	0	31.32	0	68.68	0	0	0
"25940"	0	0	0	0	0	0	0	0	23.89	0	76.11	0	0	0
"25941"	0	3.9	0	0	0	0	0	0	27.17	0	61.77	7.16	0	0
"25942"	0.24	0	0.65	0.78	0.43	0.68	0	0.13	25.45	0.86	70.54	0	0.23	0
"25943"	0	0	0	0	0	0	0	0	49.54	0	50.46	0	0	0
"25944"	0	0	0	0	0	0	0	0	26.56	0	73.44	0	0	0
"25945"	0	0	0	0	0	0	0	0	84.55	0	15.45	0	0	0
"25946"	0	0	0	0	0	0	0	0	88	0	12	0	0	0
"25947"	1.89	0	2.47	2.25	1.54	2.02	0.8	1.73	11	2.75	70.14	1.59	1.82	0
"25948"	0	0.78	0	0	0	0	0	0	44.76	0	54.46	0	0	0
"25949"	0.06	0.64	0.19	0.12	0	0.25	0	0.3	29.5	0.18	67.02	1.22	0.37	0.14
"25950"	0	0	0	0	0	0	0	0	33.45	0	66.55	0	0	0
"25951"	0	0	0	0	0	0	0	0	96.99	0	3.01	0	0	0
"25952"	0	0	0	0	0	0	0	0	93.81	0.89	5.3	0	0	0
"25953"	0	3.04	0	0	0	0	0	0.17	94.18	0	0.68	0	0	1.92
"25954"	0	0	0	0	0	0	0	0	43.87	0	56.13	0	0	0
"25955"	0	0	0	0	0	0	0	0	35.1	0.25	64.65	0	0	0
"25956"	5.55	3.02	5.69	5.68	5.9	5.75	2.62	5.2	24.54	6.43	7.82	15.33	4.6	1.87
"25957"	0	0	0.14	0	0	0	0	0.48	20.28	0	79.03	0	0.07	0
"25958"	0	0	0	0	0	0	0	0	37.25	0	62.75	0	0	0
"25959"	3.29	0	2.63	2.9	2.19	2.93	1.03	2.7	56.21	3.46	17.99	2.13	2	0.53
"25960"	0	0	0	0	0	0	0	0	64.88	0	35.12	0	0	0
"25961"	0	0	0	0	0	0	0	0	79.26	0	20.74	0	0	0
"25962"	0	2.81	0.6	2.15	0	0	0	1.46	12.39	0	28.56	43.29	1.24	7.5
"25963"	2.57	0	2.86	2.81	2.92	3.65	1.73	2.01	7.14	3.09	68.2	0.89	2.13	0
"25964"	0.13	0	0.25	0.15	1.07	0.79	0	0.03	27.05	0.82	69.05	0.66	0.01	0
"25965"	0	0	0	0	0	0	0	0	62.57	0	37.43	0	0	0
"25966"	0	0	0	0	0	0	0	0	79.02	0	20.98	0	0	0
"25967"	0.09	0.92	0	0.38	0.97	0.71	0	0.22	81.27	0.91	11.92	1.12	0	1.49
"25968"	0	0	0	0	0	0	0	0	43.44	0	56.56	0	0	0
"25969"	0	0	0	0	0	0	0	0	54.01	0	45.99	0	0	0
"25970"	0	1.15	0	0	0	0	0	0	29.54	1.68	67.63	0	0	0
"25971"	0	7.63	0	0.16	3.02	0	0	1.66	16.41	0	68.8	2.32	0	0
"25972"	0	0	0.66	0.31	0	0	0	0.65	80.08	0.43	14.77	1.7	0.42	0.99
"25973"	0	0.77	0	0	0	0	0	0	97.16	0	2.07	0	0	0
"25974"	0	0	0	0	0	0	0	0	82.7	0	17.3	0	0	0
"25975"	0	0	0	0	0	0	0	0.29	29.15	0	68.56	0	2	0
"25976"	0	0	0.03	0	0	0.01	0.12	0.13	85.22	0.38	11.46	2.65	0	0
"25977"	0	0	0	0	0	0	0	0	95.26	0	4.74	0	0	0
"25978"	0	0	0	0	0	0	0	0	52.56	0	47.44	0	0	0
"25979"	1.28	0.22	2.69	1.03	0.55	1.43	0	1.4	18.19	1.69	65.78	0.78	0.65	4.33
"25980"	0	0	0	0	0	0	0	0	40.54	0	59.46	0	0	0
"25981"	0	0	0	0	0	0	0	0	84.09	0	0	15.59	0	0.32
"25982"	0	0	0	0	0	0	0	0	73.28	0	26.72	0	0	0
"25983"	0	0	0	0	0	0	0	0	79.39	0	16.14	0	0	4.46
"25984"	0.21	0	0.26	0.55	0.2	0.49	0	0.21	88.43	0.16	9.09	0.23	0.18	0
"25985"	0	0	0	0	0	0	0	0	33.25	0	66.75	0	0	0
"25986"	0	0	0	0	0	0	0	0.46	51.29	3.02	45.23	0	0	0
"25987"	0	13.54	0	0	0	0	2.38	0	0.39	0	83.69	0	0	0
"25988"	0	0	0	0	0	0	0	0	84.45	0	15.55	0	0	0
"25989"	0	0	0	0	0	0	0	0	60.65	0	39.35	0	0	0
"25990"	0	0	0	0	0	0	0	0	56.26	0	43.74	0	0	0
"25991"	0.04	0.17	0.1	0.45	0.05	0.05	0	0.11	26.38	0.08	69.04	3.41	0.12	0
"25992"	1.79	0	2.27	1.99	1.96	1.94	0.43	1.36	5.42	2.64	78.75	0	1.45	0
"25993"	0	0	0	0	0	0	0	0	37.45	0	62.55	0	0	0
"25994"	0.87	0	0.93	3.2	0.95	0.99	0	0.52	16.46	1.53	71.7	1.41	0.65	0.78
"25995"	3.56	0	4.44	4.01	3.71	4.3	1.95	4.71	11.16	3.97	48.11	5.46	3.4	1.2
"25996"	0	0	0	0	0	0	0	0	65.18	0	34.82	0	0	0
"25997"	0	0	0	0	0	0	0	0	38.71	0	61.29	0	0	0
"25998"	0	0.9	0	0	0	0	0	0	22.7	0	67.95	5.67	0	2.77
"25999"	0	0	0	0	0	0	0	0	74.7	0	25.3	0	0	0
"26000"	0.35	0	0.51	2.04	0.4	0.43	0	0.26	25.32	1.45	67.05	2	0.2	0
"26001"	0	0	0	0	0	0	0	0	71.32	0	0	28.68	0	0
"26002"	0	0	0	0	0	0	0	0	48.33	0	0	51.67	0	0
"26003"	0	0	0	0	0	0	0	0	59.39	0	0	40.61	0	0
"26004"	0	0	0	0	0	0	0	0	65.14	0	0	34.86	0	0
"26005"	0	0	0	0	0	0	0	0	58.97	0	0	41.03	0	0
"26006"	0	0	0	0	0	0	0	0	28.97	0	0	71.03	0	0
"26007"	0	0	0	0	0	0	0	0	44.56	0	0	55.44	0	0
"26008"	0.33	6.27	0	0	0	0.08	0.28	0	7.1	0.61	0.02	85.31	0	0
"26009"	0	0	0	0	0	0	0	0	56.86	0	0	43.14	0	0
"26010"	0	0	0	0	0	0	0	0	78.89	0	0	21.11	0	0
"26011"	0	0	0	0	0	0	0	0	48.7	0	0	51.3	0	0
"26012"	0	0	0	0	0	0	0	0	66.73	0	0	33.27	0	0
"26013"	0	0.1	0	0	0	0	0	0	15.02	0	0	84.88	0	0
"26014"	0	0	0	0	0	0	0	0	65.93	0	0	34.07	0	0
"26015"	0	0	0	0	0	0	0	0	21.96	0	0	78.04	0	0
"26016"	0	0	0	0	0	0	0	0	86.05	0	0	13.95	0	0
"26017"	0	0	0	0	0	0	0	0	15.78	0	0	84.22	0	0
"26018"	0	0	0	0	0	0	0	0	40.39	0	0	59.61	0	0
"26019"	0	0	0	0	0	0	0	0	76.08	0	0	23.92	0	0
"26020"	0	0	0	0	0	0	0	0	14.17	0	0	85.83	0	0
"26021"	0	0	0	0	0	0	0	0	29.72	0	0	70.28	0	0
"26022"	0	0	0	0	0	0	0	0	16.8	0	0	83.2	0	0
"26023"	0	0	0	0	0	0	0	0	25.17	0	0	74.83	0	0
"26024"	0	0	0	0	0	0	0	0	31.35	0	0	68.65	0	0
"26025"	0	0	0	0	0	0	0	0	41.96	0	0	26.18	0	31.86
"26026"	4.84	0	5.03	5.11	4.53	6.25	3.95	4.32	15.39	8.75	4.25	29.26	4.37	3.95
"26027"	0.53	0.42	0.56	0.82	0.49	0.57	0	0.57	88.32	2.74	0.47	3.33	0.61	0.56
"26028"	0	0	0	0	0	0	0	0	80.27	0	0	19.73	0	0
"26029"	0	0	0	0	0	0	0	0	12.46	0	0	75.82	0	11.72
"26030"	0	0	0	0	0	0	0	0	72.79	0	0	27.21	0	0
"26031"	0	0	0	0	0	0	0	0	18.88	0	0	81.12	0	0
"26032"	0	0.15	0	0	0	0	0	0	8.95	0	0	90.9	0	0
"26033"	0	0	0	0	0	0	0	0	79.52	0	0	20.48	0	0
"26034"	0	0	0	0	0	0	0	0	52.95	0	0	47.05	0	0
"26035"	0	0	0	0	0	0	0	0	80.05	0	0	19.95	0	0
"26036"	0	0	0	0	0	0	0	0	14.62	0	0	85.38	0	0
"26037"	0	0	0	0	0	0	0	0	61.87	0	0	38.13	0	0
"26038"	0	0	0	0	0	0	0	0	32.46	0	0	67.54	0	0
"26039"	0	0	0	0	0	0	0	0	46.15	0	0	53.85	0	0
"26040"	0	0	0	0	0	0	0	0	53.14	0	0	46.86	0	0
"26041"	0	0	0	0	0	0	0	0	11.43	0	0	88.57	0	0
"26042"	0	0	0	0	0	0	0	0	66.28	0	0	33.72	0	0
"26043"	0	0	0	0	0	0	0	0	25.09	0	0	74.91	0	0
"26044"	0	0	0	0	0	0	0	0	18.43	0	0	81.57	0	0
"26045"	0	0	0	0	0	0	0	0	79.5	0	0	20.5	0	0
"26046"	0	0	0	0	0	0	0	0	78.6	0	0	21.4	0	0
"26047"	0	0	0	0	0	0	0	0	46.2	0	0	53.8	0	0
"26048"	0	0	0	0	0	0	0	0	23.64	0	0	76.36	0	0
"26049"	0	0	0.25	0.62	2.33	0.07	0	0.6	21.55	0.16	0	54.83	0.39	19.19
